stage,family,candidate,side,horizon_bars,horizon_minutes,event_clock_n,description,cost_stressed_mean_bps,context_benchmark_cost_adjusted_mean_bps,context_benchmark_cost_adjusted_residual_bps,train_cost_mean_bps,oos_cost_mean_bps,median_mae_bps,median_mfe_bps,touch_stop_50bps_pct,touch_stop_75bps_pct,oos_touch_stop_50bps_pct,worst_quarter_slip16_mean_bps,positive_quarter_pct,boot_p10_bps,boot_prob_mean_gt_0_pct,top_year_event_share_pct,classification,failed_reasons
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_OVL_P20,LONG,4,60,148,HTF trend-up plus OVL pullback >= 20bps in non-low-vol regime,-8.876335400915472,-7.647135421131914,-1.2291999797835587,-5.406551997928797,-16.81828407886275,-18.780060691451773,20.05381051496058,16.216216216216218,8.108108108108109,22.22222222222222,-65.66851805224358,6.666666666666667,-15.173835164519994,1.25,35.13513513513514,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL10,LONG,4,60,533,Prior-day low reclaim with tol=10bps and no HTF down-regime,-8.910261613535075,-7.647135421131914,-1.2631261924031616,-9.054950187385414,-8.572956375746475,-11.315417256010374,12.131530254915202,8.067542213883677,4.127579737335835,13.750000000000002,-31.387358393308812,5.88235294117647,-10.287927067257801,0.0,31.144465290806757,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,1701,Prior-day low reclaim with tol=50bps and no HTF down-regime,-8.929647800107304,-7.647135421131914,-1.2825123789753903,-8.973414576881064,-8.8277251692643,-10.459604286892077,10.183148372426842,5.408583186360964,2.6455026455026456,9.393346379647749,-34.20872436188365,0.0,-9.59958278236362,0.0,31.158142269253382,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_NY_P20,SHORT,8,120,211,Neutral+low-vol value rotation short after 20bps upside impulse in NY,-8.955415703606379,-8.700944841388882,-0.25447086221749693,-9.072426944298922,-8.686655510140701,-19.599580179376908,21.724255901470755,18.009478672985782,9.004739336492891,23.4375,-36.74547814311099,5.88235294117647,-13.232033717191042,0.125,23.696682464454977,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_NY_P20,SHORT,4,60,203,HTF trend-down plus NY pullback >= 20bps in non-low-vol regime,-8.976781422288248,-8.352864578868086,-0.6239168434201616,-10.836446314594653,-4.647725443476619,-17.242317698411558,15.051991909016404,14.285714285714285,6.403940886699508,21.311475409836063,-35.46476670535801,0.0,-12.14837022748845,0.0,31.03448275862069,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL20,SHORT,4,60,665,Prior-day high reject with tol=20bps and no HTF up-regime,-9.031770308844832,-8.352864578868086,-0.678905729976746,-8.195286855822307,-10.9765943371222,-10.83693883058956,10.131862777140732,4.360902255639098,0.9022556390977444,9.0,-33.73787827846991,0.0,-10.035631567344463,0.0,32.932330827067666,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL50,SHORT,16,240,579,Prior-day high reject with tol=50bps and no HTF up-regime,-9.054453570217206,-9.390011925173729,0.33555835495652353,-7.9927500093410995,-11.525660134325378,-23.887276245766476,22.818583638443137,20.207253886010363,8.117443868739207,26.436781609195403,-34.457262340278,0.0,-11.268068939882749,0.0,33.67875647668394,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p25,LONG,4,60,249,Low-vol compression expansion long with multiplier 1.25 and non-bearish context,-9.175495765736859,-7.647135421131914,-1.5283603446049447,-8.83511024526734,-9.965190173226139,-10.343100499966562,9.290064395230946,3.2128514056224895,1.2048192771084338,9.333333333333334,-38.99342564324645,0.0,-11.018610917525654,0.0,30.120481927710845,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,32,480,182,Neutral+low-vol value rotation long after 20bps downside impulse in NY,-9.26222193424128,-5.219084723458579,-4.043137210782701,-5.820871899790112,-17.208612013792155,-35.61772615239101,36.206605708487544,35.714285714285715,21.978021978021978,54.54545454545454,-59.41615490068091,5.88235294117647,-15.658490124632928,4.25,22.52747252747253,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL35,LONG,4,60,1244,Prior-day low reclaim with tol=35bps and no HTF down-regime,-9.29803688702967,-7.647135421131914,-1.650901465897757,-8.910901480290182,-10.198592512332757,-10.582583090860687,10.647963607047783,6.993569131832797,3.456591639871383,12.032085561497325,-33.942828724259094,0.0,-10.154025370387595,0.0,31.350482315112536,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL35,SHORT,8,120,666,Prior-day high reject with tol=35bps and no HTF up-regime,-9.430617838526222,-8.700944841388882,-0.7296729971373406,-8.021887156376794,-12.712960327934397,-15.870598342614395,16.166255215833147,10.36036036036036,3.453453453453453,17.5,-36.2903403303403,0.0,-11.055450006326108,0.0,32.432432432432435,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,4,60,290,Low-vol compression expansion long with multiplier 1.1 and non-bearish context,-9.478580562205458,-7.647135421131914,-1.8314451410735444,-9.314399063958943,-9.861670724780659,-10.107668029555871,8.97993321304913,3.793103448275862,1.3793103448275863,10.344827586206897,-37.31915878435286,0.0,-11.189975014772985,0.0,30.0,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_LONG_TOL8,LONG,8,120,232,"Asia high acceptance after low prior-day range, tol=8bps",-9.48025260518061,-7.299055158611118,-2.1811974465694917,-10.595141006457158,-6.9000823050834565,-17.265701568103808,16.02685889523503,11.637931034482758,3.4482758620689653,11.428571428571429,-58.69880988378416,0.0,-12.0161879640392,0.0,35.3448275862069,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p1,SHORT,4,60,186,Low-vol compression expansion short with multiplier 1.1 and non-bullish context,-9.49493324137611,-8.352864578868086,-1.1420686625080236,-9.464220908206652,-9.566229729090917,-12.125423505259247,10.750411556096351,3.763440860215054,0.0,7.142857142857142,-56.084198255819544,0.0,-11.655943675035072,0.0,25.806451612903224,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_NY_P20,SHORT,8,120,165,HTF trend-down plus NY pullback >= 20bps in non-low-vol regime,-9.497553290365067,-8.700944841388882,-0.7966084489761851,-9.824328151285041,-8.745971110249123,-24.37224155331652,21.708253165577673,20.0,11.515151515151516,34.0,-37.10995110383501,6.25,-14.16801041821874,0.25,30.909090909090907,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,8,120,251,Low-vol compression expansion long with multiplier 1.1 and non-bearish context,-9.577945528336146,-7.299055158611118,-2.278890369725028,-7.93221300656946,-13.367461203456807,-16.588906169000552,13.217117953845392,10.358565737051793,3.5856573705179287,21.052631578947366,-37.81974653550833,0.0,-12.112183606586504,0.0,30.677290836653388,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_OVL_P20,LONG,8,120,136,Neutral+low-vol value rotation long after 20bps downside impulse in OVL,-9.640929112547663,-7.299055158611118,-2.3418739539365454,-8.343989680293616,-12.646032675087532,-25.430906691071844,28.213501798883822,19.852941176470587,8.088235294117647,36.58536585365854,-44.873168464331094,11.76470588235294,-14.421967165024542,0.625,22.058823529411764,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,8,120,1010,Prior-day low reclaim with tol=50bps and no HTF down-regime,-9.67048073002202,-7.299055158611118,-2.371425571410901,-9.515242879541805,-10.032702381142519,-15.8768297169809,15.252439045664312,11.683168316831685,5.742574257425743,17.16171617161716,-48.28479010655394,0.0,-11.07950819914871,0.0,30.495049504950494,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL50,SHORT,32,480,426,Prior-day high reject with tol=50bps and no HTF up-regime,-9.696801635293935,-10.780915276541423,1.0841136412474874,-9.48296769310715,-10.194633781947545,-33.318663989834185,31.03994665113685,32.863849765258216,16.19718309859155,39.84375,-36.70861790928509,0.0,-13.603525541741384,0.125,34.037558685446015,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,32,480,495,Prior-day low reclaim with tol=50bps and no HTF down-regime,-9.742191006280782,-5.219084723458579,-4.523106282822203,-10.238255752955116,-8.590255420043741,-32.85245535179726,32.077277742461604,34.54545454545455,19.5959595959596,38.92617449664429,-55.48333091678864,0.0,-13.526739644056054,0.125,31.515151515151512,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL10,LONG,8,120,381,Prior-day low reclaim with tol=10bps and no HTF down-regime,-9.829793000718315,-7.299055158611118,-2.5307378421071967,-8.8538506914709,-12.087189994281903,-18.17469918243164,16.99341505166929,17.585301837270343,9.186351706036746,26.956521739130434,-41.42940134502991,5.88235294117647,-12.218573446160109,0.0,31.23359580052493,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL35,SHORT,16,240,448,Prior-day high reject with tol=35bps and no HTF up-regime,-9.939962136921016,-9.390011925173729,-0.5499502117472872,-9.83385381338147,-10.18597625001641,-24.9857571441936,22.95590041627826,22.544642857142858,7.5892857142857135,31.851851851851855,-45.67512492964113,0.0,-12.44871381471552,0.0,33.035714285714285,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p45,LONG,4,60,188,Low-vol compression expansion long with multiplier 1.45 and non-bearish context,-9.956089158558884,-7.647135421131914,-2.30895373742697,-10.478529965062503,-8.755391866418986,-10.650686630223616,9.302946318677785,3.723404255319149,1.0638297872340425,10.526315789473683,-47.24848556972126,0.0,-12.065319293513054,0.0,27.127659574468083,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_LONG_TOL8,LONG,16,240,157,"Asia high acceptance after low prior-day range, tol=8bps",-9.972164413726357,-6.60998807482627,-3.3621763389000874,-11.981667456135497,-5.4089179215889365,-25.37372383334735,24.28099298152464,22.929936305732486,7.643312101910828,18.75,-75.46094196496725,0.0,-14.208380067064136,0.125,33.12101910828025,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_NY_P20,SHORT,16,240,182,Neutral+low-vol value rotation short after 20bps upside impulse in NY,-9.978542680571111,-9.390011925173729,-0.5885307553973824,-10.818232743602858,-8.039621989570534,-24.91243886059591,27.894478002080113,27.472527472527474,13.186813186813188,34.54545454545455,-40.53574257446626,5.88235294117647,-15.688327981341654,1.375,22.52747252747253,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL10,SHORT,4,60,428,Prior-day high reject with tol=10bps and no HTF up-regime,-10.009922136403324,-8.352864578868086,-1.6570575575352375,-9.185813976125306,-11.920064306350042,-11.903153907839581,10.376093736425563,4.205607476635514,0.9345794392523363,10.077519379844961,-40.63059992531826,0.0,-11.239582311124886,0.0,31.775700934579437,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_LONG_TOL25,LONG,8,120,124,"Asia high acceptance after low prior-day range, tol=25bps",-10.104782458538331,-7.299055158611118,-2.805727299927213,-10.131952516192223,-10.043292328058481,-19.302513003593425,16.944467305132214,12.903225806451612,4.838709677419355,13.157894736842104,-67.97613496832986,0.0,-13.676170361302734,0.0,45.96774193548387,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45;top_year_event_share_le_38
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL20,LONG,4,60,793,Prior-day low reclaim with tol=20bps and no HTF down-regime,-10.26033727648119,-7.647135421131914,-2.613201855349276,-9.712868349343143,-11.536998009933356,-11.062849218973492,11.413386618932542,8.07061790668348,3.6569987389659517,15.126050420168067,-40.98141034259322,0.0,-11.542108046266385,0.0,32.53467843631778,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_OVL_P20,SHORT,4,60,135,Neutral+low-vol value rotation short after 20bps upside impulse in OVL,-10.263934600619262,-8.352864578868086,-1.9110700217511756,-9.968487337623973,-10.941301496266995,-16.228163129372586,18.333838099769963,11.11111111111111,3.7037037037037033,19.51219512195122,-50.84132264176936,5.88235294117647,-14.478505996328428,0.0,24.444444444444443,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p1,SHORT,16,240,157,Low-vol compression expansion short with multiplier 1.1 and non-bullish context,-10.361706956326037,-9.390011925173729,-0.9716950311523078,-11.980838089959809,-6.684930007032676,-22.187786152003675,20.806658130602116,21.656050955414013,7.643312101910828,31.25,-104.10771853510401,0.0,-14.811597711080063,0.0,26.751592356687897,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL35,LONG,8,120,772,Prior-day low reclaim with tol=35bps and no HTF down-regime,-10.366697230081245,-7.299055158611118,-3.067642071470127,-9.671167753010407,-11.985602047401299,-15.97646720354895,15.853753516300584,13.601036269430052,7.383419689119171,20.25862068965517,-50.32622521232686,0.0,-11.985327218097636,0.0,30.699481865284973,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL20,SHORT,16,240,302,Prior-day high reject with tol=20bps and no HTF up-regime,-10.40107382129772,-9.390011925173729,-1.0110618961239908,-9.414110780959518,-12.689526585158827,-26.887021100135968,22.698329641618333,22.516556291390728,9.271523178807946,29.67032967032967,-58.088371480110645,0.0,-13.426753837583119,0.0,33.443708609271525,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_LONG_TOL15,LONG,8,120,184,"Asia high acceptance after low prior-day range, tol=15bps",-10.424168489931965,-7.299055158611118,-3.125113331320847,-11.86361632549406,-7.134002008647174,-18.309794767155108,17.370941400473015,13.586956521739129,3.260869565217391,16.071428571428573,-76.2400250756124,0.0,-13.346611540370143,0.0,38.04347826086957,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45;top_year_event_share_le_38
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL20,SHORT,8,120,431,Prior-day high reject with tol=20bps and no HTF up-regime,-10.557063113326858,-8.700944841388882,-1.8561182719379765,-9.062837033013365,-14.01677119159118,-15.81185004174257,14.126296728590448,9.976798143851507,3.7122969837587005,16.923076923076923,-41.10039068217049,0.0,-12.537503279823937,0.0,33.4106728538283,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,16,240,671,Prior-day low reclaim with tol=50bps and no HTF down-regime,-10.595133391743074,-6.60998807482627,-3.985145316916804,-10.994068303955997,-9.668893422298217,-23.76656907969288,23.15329811617417,21.758569299552907,11.773472429210134,28.71287128712871,-56.59918181370193,0.0,-13.045884121304267,0.0,30.402384500745157,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
