variant,family,side,horizon_bars,horizon_minutes,cooldown_bars,params_json,decision,score,reasons,events,freq_per_month,total_x1,median_x1,wr_x1,pf_x1,dd_x1,total_x2,pf_x2,total_x4,pf_x4,test20_events,test20_total,test20_median,test20_pf,test30_events,test30_total,test30_pf,events_2026,total_2026,median_2026,pf_2026,pos_years,years,pos_quarters,quarters,boot_total_p05,boot_pf_p05,boot_prob_total_gt_0,boot_prob_pf_gt_1
asia_high_breakout_long_close0.8_range6-30_new_york_only_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 0.8, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,6.204344,Refinement did not preserve enough robust edge.,360,8.0,-20.51,0.13,0.505556,0.989605,-222.23,-146.51,0.928043,-398.51,0.816247,72,48.72,1.155,1.095123,109,63.24,1.091031,1,10.11,10.11,999.0,3,5,7,16,-477.518,0.785304,0.5,0.5
asia_high_breakout_long_close2_range4-25_new_york_only_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 2.0, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,6.200062,Refinement did not preserve enough robust edge.,402,9.348837,0.86,-0.245,0.49005,1.000406,-221.4,-139.84,0.936207,-421.24,0.82029,81,175.8,2.97,1.371922,121,64.02,1.086654,0,0.0,0.0,0.0,2,4,7,15,-483.151,0.792964,0.46,0.46
asia_high_breakout_long_close2_range4-25_new_york_only_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 2.0, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,6.200062,Refinement did not preserve enough robust edge.,402,9.348837,0.86,-0.245,0.49005,1.000406,-221.4,-139.84,0.936207,-421.24,0.82029,81,175.8,2.97,1.371922,121,64.02,1.086654,0,0.0,0.0,0.0,2,4,7,15,-483.151,0.792964,0.46,0.46
pdl_sweep_reclaim_long_sweep1.62_reclaim1_london_new_york_h6_cool0,pdl_sweep_reclaim_refined,LONG,6,90,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.62}",REJECT_REFINED_VARIANT,6.194472,Refinement did not preserve enough robust edge.,111,2.581395,-23.87,-0.63,0.45045,0.919377,-113.96,-62.72,0.802625,-140.42,0.615214,23,13.13,-1.61,1.130504,34,14.04,1.116428,8,13.75,4.17,1.448029,2,5,10,17,-136.1725,0.617797,0.37,0.37
asia_high_breakout_long_close2_range6-30_london_new_york_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 2.0, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,6.184572,Refinement did not preserve enough robust edge.,417,9.266667,-14.94,0.18,0.503597,0.993514,-233.61,-160.89,0.932298,-452.79,0.821064,84,60.95,-1.925,1.10289,126,146.91,1.189845,3,-34.23,-4.93,0.0,1,5,7,17,-484.4655,0.811453,0.535,0.535
asia_high_breakout_long_close2_range8-35_london_only_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 2.0, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,6.164725,Refinement did not preserve enough robust edge.,192,4.571429,-79.93,-1.37,0.447917,0.909959,-195.27,-147.13,0.840959,-281.53,0.719661,39,85.1,-1.46,1.512249,58,69.78,1.222053,7,15.63,-4.57,1.375992,2,5,8,16,-357.401,0.630405,0.345,0.345
asia_high_breakout_long_close2_range8-35_london_only_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 2.0, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,6.164725,Refinement did not preserve enough robust edge.,192,4.571429,-79.93,-1.37,0.447917,0.909959,-195.27,-147.13,0.840959,-281.53,0.719661,39,85.1,-1.46,1.512249,58,69.78,1.222053,7,15.63,-4.57,1.375992,2,5,8,16,-357.401,0.630405,0.345,0.345
asia_high_breakout_long_close1.2_range6-30_london_new_york_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 1.2, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,6.155525,Refinement did not preserve enough robust edge.,511,11.108696,53.98,-0.3,0.485323,1.023036,-221.05,-124.87,0.948754,-482.57,0.816648,103,27.96,-1.47,1.03925,154,119.87,1.139965,3,-14.79,-1.78,0.0,1,5,7,17,-404.2465,0.844875,0.57,0.57
pdl_sweep_reclaim_long_sweep1.25_reclaim3_new_york_only_h8_cool4,pdl_sweep_reclaim_refined,LONG,8,120,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.25}",REJECT_REFINED_VARIANT,6.123874,Refinement did not preserve enough robust edge.,118,2.622222,-41.8,-0.28,0.474576,0.921289,-108.97,-83.1,0.849726,-165.7,0.722775,24,14.57,1.805,1.084045,36,-46.98,0.815562,8,-30.71,3.415,0.743977,2,5,8,17,-308.187,0.54282,0.42,0.42
asia_high_breakout_long_close1.6_range6-30_london_new_york_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 1.6, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,6.123209,Refinement did not preserve enough robust edge.,489,10.866667,61.98,-0.4,0.480573,1.026711,-247.77,-109.17,0.954709,-451.47,0.826149,98,-24.46,-1.68,0.966413,147,102.55,1.120211,3,-17.58,-4.57,0.0,1,5,7,17,-371.6055,0.859011,0.635,0.635
pdl_sweep_reclaim_long_sweep1.62_reclaim1_london_new_york_h6_cool4,pdl_sweep_reclaim_refined,LONG,6,90,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.62}",REJECT_REFINED_VARIANT,6.108343,Refinement did not preserve enough robust edge.,106,2.465116,-21.91,-0.5,0.45283,0.921292,-115.61,-59.01,0.802655,-133.21,0.612852,22,9.2,-2.63,1.091442,32,4.23,1.035487,8,13.75,4.17,1.448029,2,5,8,17,-163.789,0.550975,0.37,0.37
asia_high_breakout_long_close0.8_range6-30_london_new_york_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 0.8, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,6.034229,Refinement did not preserve enough robust edge.,580,12.608696,69.57,-0.305,0.477586,1.026162,-250.96,-133.43,0.951785,-539.43,0.819798,116,37.48,-1.465,1.048538,174,146.97,1.152869,3,-27.01,-11.36,0.0,2,5,7,17,-520.333,0.810925,0.59,0.59
asia_high_breakout_long_close1.6_range6-30_new_york_only_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 1.6, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,6.009963,Refinement did not preserve enough robust edge.,346,7.863636,10.75,-0.505,0.485549,1.004928,-219.62,-110.35,0.950828,-352.55,0.851477,70,18.69,0.305,1.032973,104,34.68,1.045795,1,0.47,0.47,999.0,4,5,8,16,-501.8595,0.783969,0.55,0.55
asia_high_breakout_long_close1.6_range6-30_new_york_only_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 1.6, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,6.009963,Refinement did not preserve enough robust edge.,346,7.863636,10.75,-0.505,0.485549,1.004928,-219.62,-110.35,0.950828,-352.55,0.851477,70,18.69,0.305,1.032973,104,34.68,1.045795,1,0.47,0.47,999.0,4,5,8,16,-501.8595,0.783969,0.55,0.55
asia_high_breakout_long_close1.6_range8-35_london_only_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 1.6, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,5.997447,Refinement did not preserve enough robust edge.,200,4.651163,-72.0,-1.38,0.435,0.919763,-201.57,-142.0,0.848477,-282.0,0.723481,40,102.15,-0.745,1.635854,60,84.27,1.273072,7,3.56,-4.57,1.085577,2,5,8,16,-368.957,0.653886,0.315,0.315
asia_high_breakout_long_close1.6_range8-35_london_only_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 1.6, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,5.997447,Refinement did not preserve enough robust edge.,200,4.651163,-72.0,-1.38,0.435,0.919763,-201.57,-142.0,0.848477,-282.0,0.723481,40,102.15,-0.745,1.635854,60,84.27,1.273072,7,3.56,-4.57,1.085577,2,5,8,16,-368.957,0.653886,0.315,0.315
asia_high_breakout_long_close1.6_range6-30_london_new_york_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 1.6, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,5.90323,Refinement did not preserve enough robust edge.,442,9.822222,70.92,-0.11,0.493213,1.029274,-258.33,-83.78,0.966508,-393.18,0.852479,89,88.28,-2.19,1.146579,133,243.53,1.322019,3,-34.23,-4.93,0.0,1,5,8,17,-530.549,0.812962,0.535,0.535
pdl_sweep_reclaim_long_sweep2_reclaim1_london_new_york_h3_cool0,pdl_sweep_reclaim_refined,LONG,3,45,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.0}",REJECT_REFINED_VARIANT,5.90153,Refinement did not preserve enough robust edge.,96,2.285714,-37.62,-0.995,0.395833,0.837628,-90.06,-71.22,0.717392,-138.42,0.531795,20,11.59,-0.385,1.218473,29,30.43,1.450148,8,12.61,0.325,2.325973,3,5,8,17,-123.469,0.540091,0.29,0.29
pdl_sweep_reclaim_long_sweep1.62_reclaim3_new_york_only_h6_cool0,pdl_sweep_reclaim_refined,LONG,6,90,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.62}",REJECT_REFINED_VARIANT,5.807073,Refinement did not preserve enough robust edge.,110,2.55814,-75.15,-0.78,0.454545,0.841124,-156.53,-113.65,0.770032,-190.65,0.645954,22,14.26,7.845,1.075259,33,-35.48,0.859229,9,30.63,12.12,1.326129,3,5,4,17,-309.606,0.514784,0.365,0.365
pdl_sweep_reclaim_long_sweep2_reclaim1_london_new_york_h3_cool4,pdl_sweep_reclaim_refined,LONG,3,45,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.0}",REJECT_REFINED_VARIANT,5.800994,Refinement did not preserve enough robust edge.,92,2.190476,-29.03,-0.94,0.402174,0.864453,-84.94,-61.23,0.737706,-125.63,0.543114,19,3.69,-0.42,1.070934,28,49.7,1.850736,7,3.68,-0.35,1.386961,3,5,8,17,-116.51,0.535328,0.34,0.34
asia_high_breakout_long_close1.2_range6-30_london_only_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 1.2, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,5.793568,Refinement did not preserve enough robust edge.,266,6.045455,-20.4,-0.835,0.454887,0.980109,-177.08,-113.5,0.894604,-299.7,0.746804,54,14.66,-3.45,1.051954,80,67.77,1.186988,2,-13.14,-6.57,0.0,2,5,9,17,-316.4185,0.724425,0.445,0.445
asia_high_breakout_long_close1.2_range6-30_london_only_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 1.2, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,5.793568,Refinement did not preserve enough robust edge.,266,6.045455,-20.4,-0.835,0.454887,0.980109,-177.08,-113.5,0.894604,-299.7,0.746804,54,14.66,-3.45,1.051954,80,67.77,1.186988,2,-13.14,-6.57,0.0,2,5,9,17,-316.4185,0.724425,0.445,0.445
asia_high_breakout_long_close0.8_range6-30_london_new_york_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 0.8, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,5.755879,Refinement did not preserve enough robust edge.,400,8.695652,44.03,-0.115,0.4975,1.01745,-223.46,-95.97,0.963,-375.97,0.862809,80,-20.44,-2.12,0.970348,120,75.19,1.085812,2,-92.75,-46.375,0.0,2,5,7,17,-513.785,0.814122,0.525,0.525
asia_high_breakout_long_close0.8_range6-30_london_new_york_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 0.8, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,5.755879,Refinement did not preserve enough robust edge.,400,8.695652,44.03,-0.115,0.4975,1.01745,-223.46,-95.97,0.963,-375.97,0.862809,80,-20.44,-2.12,0.970348,120,75.19,1.085812,2,-92.75,-46.375,0.0,2,5,7,17,-513.785,0.814122,0.525,0.525
pdl_sweep_reclaim_long_sweep2_reclaim1_london_new_york_h4_cool4,pdl_sweep_reclaim_refined,LONG,4,60,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.0}",REJECT_REFINED_VARIANT,5.732449,Refinement did not preserve enough robust edge.,89,2.119048,-53.29,-0.81,0.426966,0.777169,-113.07,-84.44,0.671848,-146.74,0.502222,18,28.74,0.81,1.501396,27,15.15,1.17354,7,18.27,3.6,2.304069,2,5,7,17,-159.96,0.446472,0.195,0.19
asia_high_breakout_long_close2_range6-30_new_york_only_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 2.0, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,5.721875,Refinement did not preserve enough robust edge.,332,7.545455,-28.41,0.01,0.5,0.985453,-229.05,-144.61,0.928109,-377.01,0.823447,67,15.67,-0.44,1.029633,100,6.13,1.008637,1,-8.35,-8.35,0.0,2,5,8,16,-446.6475,0.785123,0.52,0.52
asia_high_breakout_long_close2_range6-30_new_york_only_h32_cool4,asia_high_breakout_refined,LONG,32,480,4,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 2.0, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,5.721875,Refinement did not preserve enough robust edge.,332,7.545455,-28.41,0.01,0.5,0.985453,-229.05,-144.61,0.928109,-377.01,0.823447,67,15.67,-0.44,1.029633,100,6.13,1.008637,1,-8.35,-8.35,0.0,2,5,8,16,-446.6475,0.785123,0.52,0.52
asia_high_breakout_long_close2_range6-30_london_new_york_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 2.0, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,5.643781,Refinement did not preserve enough robust edge.,464,10.311111,4.03,-0.5,0.482759,1.001802,-204.17,-158.37,0.931792,-483.17,0.806731,93,-29.29,-1.65,0.957396,140,41.87,1.050257,3,-17.58,-4.57,0.0,2,5,8,17,-567.3545,0.767647,0.485,0.485
asia_high_breakout_long_close0.8_range8-35_london_only_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 0.8, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,5.600768,Refinement did not preserve enough robust edge.,223,5.068182,-75.28,-1.19,0.430493,0.922357,-203.83,-153.33,0.848829,-309.43,0.720383,45,116.54,-1.46,1.64114,67,32.77,1.087036,8,-18.44,-4.72,0.710063,1,5,7,16,-404.396,0.642104,0.25,0.25
asia_high_breakout_long_close0.8_range8-35_london_only_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 0.8, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,5.600768,Refinement did not preserve enough robust edge.,223,5.068182,-75.28,-1.19,0.430493,0.922357,-203.83,-153.33,0.848829,-309.43,0.720383,45,116.54,-1.46,1.64114,67,32.77,1.087036,8,-18.44,-4.72,0.710063,1,5,7,16,-404.396,0.642104,0.25,0.25
asia_high_breakout_long_close1.2_range6-30_new_york_only_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 1.2, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,5.566245,Refinement did not preserve enough robust edge.,354,7.866667,-74.76,-0.025,0.497175,0.9646,-192.16,-198.66,0.908652,-446.46,0.806302,71,13.5,-0.44,1.024389,107,-3.51,0.995367,1,-8.35,-8.35,0.0,2,5,7,16,-538.2155,0.76568,0.445,0.445
asia_high_breakout_long_close1.2_range6-30_new_york_only_h32_cool4,asia_high_breakout_refined,LONG,32,480,4,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 1.2, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,5.566245,Refinement did not preserve enough robust edge.,354,7.866667,-74.76,-0.025,0.497175,0.9646,-192.16,-198.66,0.908652,-446.46,0.806302,71,13.5,-0.44,1.024389,107,-3.51,0.995367,1,-8.35,-8.35,0.0,2,5,7,16,-538.2155,0.76568,0.445,0.445
asia_high_breakout_long_close0.8_range6-30_london_only_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 0.8, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,5.565092,Refinement did not preserve enough robust edge.,281,6.244444,-23.74,-0.78,0.451957,0.977656,-170.22,-122.09,0.890724,-318.79,0.741126,57,-7.81,-3.3,0.975312,85,70.87,1.183706,2,-13.14,-6.57,0.0,2,5,8,17,-317.973,0.737409,0.42,0.42
asia_high_breakout_long_close0.8_range6-30_london_only_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 0.8, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,5.565092,Refinement did not preserve enough robust edge.,281,6.244444,-23.74,-0.78,0.451957,0.977656,-170.22,-122.09,0.890724,-318.79,0.741126,57,-7.81,-3.3,0.975312,85,70.87,1.183706,2,-13.14,-6.57,0.0,2,5,8,17,-317.973,0.737409,0.42,0.42
asia_high_breakout_long_close2_range6-30_london_new_york_h32_cool4,asia_high_breakout_refined,LONG,32,480,4,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 2.0, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,5.562262,Refinement did not preserve enough robust edge.,385,8.555556,-50.63,0.11,0.503896,0.976287,-252.77,-185.38,0.915847,-454.88,0.806193,77,76.62,-1.66,1.149909,116,173.5,1.253059,2,-29.3,-14.65,0.0,1,5,7,17,-481.3645,0.792431,0.455,0.455
asia_high_breakout_long_close1.2_range4-25_london_only_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 1.2, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,5.524159,Refinement did not preserve enough robust edge.,311,7.068182,30.94,-0.64,0.475884,1.015931,-284.16,-77.91,0.961043,-295.61,0.860476,63,22.01,-1.15,1.047183,94,7.06,1.011407,0,0.0,0.0,0.0,2,4,8,15,-499.441,0.769092,0.55,0.55
asia_high_breakout_long_close1.2_range4-25_london_only_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 1.2, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,5.524159,Refinement did not preserve enough robust edge.,311,7.068182,30.94,-0.64,0.475884,1.015931,-284.16,-77.91,0.961043,-295.61,0.860476,63,22.01,-1.15,1.047183,94,7.06,1.011407,0,0.0,0.0,0.0,2,4,8,15,-499.441,0.769092,0.55,0.55
asia_high_breakout_long_close2_range6-30_new_york_only_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 2.0, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,5.490679,Refinement did not preserve enough robust edge.,332,7.545455,-74.72,-0.01,0.496988,0.960229,-231.18,-190.92,0.9015,-423.32,0.794758,67,45.37,0.88,1.092146,100,41.17,1.061233,1,10.11,10.11,999.0,3,5,8,16,-447.6815,0.781692,0.43,0.43
asia_high_breakout_long_close2_range6-30_new_york_only_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 2.0, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,5.490679,Refinement did not preserve enough robust edge.,332,7.545455,-74.72,-0.01,0.496988,0.960229,-231.18,-190.92,0.9015,-423.32,0.794758,67,45.37,0.88,1.092146,100,41.17,1.061233,1,10.11,10.11,999.0,3,5,8,16,-447.6815,0.781692,0.43,0.43
pdl_sweep_reclaim_long_sweep1.62_reclaim3_new_york_only_h8_cool4,pdl_sweep_reclaim_refined,LONG,8,120,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.62}",REJECT_REFINED_VARIANT,5.463989,Refinement did not preserve enough robust edge.,104,2.418605,-61.75,-0.28,0.471154,0.867634,-106.42,-98.15,0.798074,-170.95,0.674932,21,-13.18,1.59,0.92396,32,-66.41,0.728473,8,-29.07,4.235,0.757649,2,5,5,17,-286.7955,0.528936,0.38,0.38
pdl_sweep_reclaim_long_sweep2_reclaim1_london_new_york_h4_cool0,pdl_sweep_reclaim_refined,LONG,4,60,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.0}",REJECT_REFINED_VARIANT,5.449611,Refinement did not preserve enough robust edge.,95,2.261905,-56.79,-0.81,0.431579,0.779952,-115.06,-90.04,0.675532,-156.54,0.50738,19,20.57,0.55,1.314094,29,25.77,1.280231,7,18.27,3.6,2.304069,2,5,8,17,-155.6625,0.469341,0.215,0.215
pdl_sweep_reclaim_long_sweep2_reclaim1_london_new_york_h8_cool0,pdl_sweep_reclaim_refined,LONG,8,120,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.0}",REJECT_REFINED_VARIANT,5.378425,Refinement did not preserve enough robust edge.,89,2.119048,-63.72,-0.8,0.438202,0.795514,-145.46,-94.87,0.712288,-157.17,0.571405,18,22.9,-0.31,1.287725,27,-14.81,0.888697,7,22.68,4.03,2.296741,2,5,5,17,-206.129,0.466394,0.235,0.235
asia_high_breakout_long_close0.8_range4-25_london_only_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 0.8, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,5.34069,Refinement did not preserve enough robust edge.,334,7.590909,43.42,-1.0,0.473054,1.021325,-301.43,-73.48,0.96498,-307.28,0.861958,67,32.72,-1.15,1.069316,101,20.5,1.031368,0,0.0,0.0,0.0,3,4,5,15,-435.413,0.799576,0.53,0.53
asia_high_breakout_long_close0.8_range4-25_london_only_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 0.8, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,5.34069,Refinement did not preserve enough robust edge.,334,7.590909,43.42,-1.0,0.473054,1.021325,-301.43,-73.48,0.96498,-307.28,0.861958,67,32.72,-1.15,1.069316,101,20.5,1.031368,0,0.0,0.0,0.0,3,4,5,15,-435.413,0.799576,0.53,0.53
