thesis,variant,signal_utc,entry_utc,direction,session,entry_price,tp_price,sl_price,exit_utc,exit_price,exit_reason,net_usd_x1,macro_labels,year
volatility_compression_breakout,unguarded,2023-03-24T06:00:00+00:00,2023-03-24T07:00:00+00:00,short,london,1985.94,1967.94,1995.94,2023-03-24T10:06:00+00:00,1995.94,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-03-27T10:00:00+00:00,2023-03-27T11:00:00+00:00,short,london,1955.97,1937.97,1965.97,2023-03-27T21:58:00+00:00,1956.37,time_exit,-0.75,,2023
volatility_compression_breakout,unguarded,2023-03-28T02:00:00+00:00,2023-03-28T03:00:00+00:00,long,asia,1962.55,1980.55,1952.55,2023-03-28T08:43:00+00:00,1952.55,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-03-28T09:00:00+00:00,2023-03-28T10:00:00+00:00,short,london,1950.2,1932.2,1960.2,2023-03-28T13:20:00+00:00,1960.2,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-03-28T13:00:00+00:00,2023-03-28T14:00:00+00:00,long,london_ny_overlap,1965.19,1983.19,1955.19,2023-03-29T01:59:00+00:00,1970.4,time_exit,4.86,,2023
volatility_compression_breakout,unguarded,2023-03-29T06:00:00+00:00,2023-03-29T07:00:00+00:00,short,london,1962.98,1944.98,1972.98,2023-03-29T18:59:00+00:00,1969.0,time_exit,-6.37,,2023
volatility_compression_breakout,unguarded,2023-03-30T02:00:00+00:00,2023-03-30T03:00:00+00:00,short,asia,1959.07,1941.07,1969.07,2023-03-30T07:35:00+00:00,1969.07,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-03-31T08:00:00+00:00,2023-03-31T09:00:00+00:00,short,london,1975.21,1957.21,1985.21,2023-03-31T13:32:00+00:00,1985.21,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-03-31T18:00:00+00:00,2023-03-31T19:00:00+00:00,short,new_york,1967.37,1949.37,1977.37,2023-03-31T20:58:00+00:00,1970.21,time_exit,-3.19,,2023
volatility_compression_breakout,unguarded,2023-04-04T14:00:00+00:00,2023-04-04T15:00:00+00:00,long,london_ny_overlap,1992.3,2010.3,1982.3,2023-04-04T15:09:00+00:00,2010.3,take_profit,17.65,,2023
volatility_compression_breakout,unguarded,2023-04-05T13:00:00+00:00,2023-04-05T14:00:00+00:00,long,london_ny_overlap,2031.64,2049.64,2021.64,2023-04-05T14:48:00+00:00,2021.64,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-04-05T15:00:00+00:00,2023-04-05T16:00:00+00:00,short,london_ny_overlap,2018.69,2000.69,2028.69,2023-04-06T03:59:00+00:00,2010.87,time_exit,7.47,,2023
volatility_compression_breakout,unguarded,2023-04-06T14:00:00+00:00,2023-04-06T15:00:00+00:00,short,london_ny_overlap,2003.5,1985.5,2013.5,2023-04-06T17:08:00+00:00,2013.5,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-04-11T03:00:00+00:00,2023-04-11T04:00:00+00:00,long,asia,1997.66,2015.66,1987.66,2023-04-11T15:59:00+00:00,2002.39,time_exit,4.38,,2023
volatility_compression_breakout,unguarded,2023-04-12T02:00:00+00:00,2023-04-12T03:00:00+00:00,long,asia,2014.61,2032.61,2004.61,2023-04-12T14:45:00+00:00,2004.61,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-04-13T08:00:00+00:00,2023-04-13T09:00:00+00:00,long,london,2024.49,2042.49,2014.49,2023-04-13T13:54:00+00:00,2042.49,take_profit,17.65,,2023
volatility_compression_breakout,unguarded,2023-04-19T06:00:00+00:00,2023-04-19T07:00:00+00:00,short,london,2000.37,1982.37,2010.37,2023-04-19T09:39:00+00:00,1982.37,take_profit,17.65,,2023
volatility_compression_breakout,unguarded,2023-04-20T11:00:00+00:00,2023-04-20T12:00:00+00:00,long,london,2003.51,2021.51,1993.51,2023-04-20T23:59:00+00:00,2004.61,time_exit,0.75,,2023
volatility_compression_breakout,unguarded,2023-04-21T06:00:00+00:00,2023-04-21T07:00:00+00:00,short,london,1994.91,1976.91,2004.91,2023-04-21T14:51:00+00:00,1976.91,take_profit,17.65,,2023
volatility_compression_breakout,unguarded,2023-04-24T18:00:00+00:00,2023-04-24T19:00:00+00:00,long,new_york,1989.44,2007.44,1979.44,2023-04-25T06:59:00+00:00,1995.42,time_exit,5.63,,2023
volatility_compression_breakout,unguarded,2023-04-26T14:00:00+00:00,2023-04-26T15:00:00+00:00,long,london_ny_overlap,2002.91,2020.91,1992.91,2023-04-26T16:53:00+00:00,1992.91,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-04-27T13:00:00+00:00,2023-04-27T14:00:00+00:00,short,london_ny_overlap,1985.8,1967.8,1995.8,2023-04-28T01:59:00+00:00,1985.88,time_exit,-0.43,,2023
volatility_compression_breakout,unguarded,2023-05-01T09:00:00+00:00,2023-05-01T10:00:00+00:00,short,london,1977.23,1959.23,1987.23,2023-05-01T11:10:00+00:00,1987.23,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-05-01T13:00:00+00:00,2023-05-01T14:00:00+00:00,long,london_ny_overlap,2004.26,2022.26,1994.26,2023-05-01T15:00:00+00:00,1994.26,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-05-02T11:00:00+00:00,2023-05-02T12:00:00+00:00,long,london,1988.21,2006.21,1978.21,2023-05-02T15:32:00+00:00,2006.21,take_profit,17.65,,2023
volatility_compression_breakout,unguarded,2023-05-02T15:00:00+00:00,2023-05-02T16:00:00+00:00,long,london_ny_overlap,2008.48,2026.48,1998.48,2023-05-03T03:59:00+00:00,2017.07,time_exit,8.24,,2023
volatility_compression_breakout,unguarded,2023-05-05T08:00:00+00:00,2023-05-05T09:00:00+00:00,short,london,2040.47,2022.47,2050.47,2023-05-05T13:30:00+00:00,2022.47,take_profit,17.65,,2023
volatility_compression_breakout,unguarded,2023-05-09T11:00:00+00:00,2023-05-09T12:00:00+00:00,long,london,2030.68,2048.68,2020.68,2023-05-09T23:59:00+00:00,2035.88,time_exit,4.85,,2023
volatility_compression_breakout,unguarded,2023-05-11T08:00:00+00:00,2023-05-11T09:00:00+00:00,short,london,2025.5,2007.5,2035.5,2023-05-11T12:20:00+00:00,2035.5,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-05-16T06:00:00+00:00,2023-05-16T07:00:00+00:00,short,london,2012.58,1994.58,2022.58,2023-05-16T16:47:00+00:00,1994.58,take_profit,17.65,,2023
volatility_compression_breakout,unguarded,2023-05-17T10:00:00+00:00,2023-05-17T11:00:00+00:00,short,london,1983.89,1965.89,1993.89,2023-05-17T21:58:00+00:00,1981.44,time_exit,2.1,,2023
volatility_compression_breakout,unguarded,2023-05-18T06:00:00+00:00,2023-05-18T07:00:00+00:00,short,london,1978.06,1960.06,1988.06,2023-05-18T14:27:00+00:00,1960.06,take_profit,17.65,,2023
volatility_compression_breakout,unguarded,2023-05-23T01:00:00+00:00,2023-05-23T02:00:00+00:00,short,asia,1967.11,1949.11,1977.11,2023-05-23T13:59:00+00:00,1958.73,time_exit,8.03,,2023
volatility_compression_breakout,unguarded,2023-05-24T12:00:00+00:00,2023-05-24T13:00:00+00:00,long,london_ny_overlap,1981.86,1999.86,1971.86,2023-05-24T14:42:00+00:00,1971.86,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-05-25T13:00:00+00:00,2023-05-25T14:00:00+00:00,short,london_ny_overlap,1943.53,1925.53,1953.53,2023-05-25T14:23:00+00:00,1953.53,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-05-30T04:00:00+00:00,2023-05-30T05:00:00+00:00,short,asia,1939.37,1921.37,1949.37,2023-05-30T10:31:00+00:00,1949.37,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-06-01T08:00:00+00:00,2023-06-01T09:00:00+00:00,short,london,1955.48,1937.48,1965.48,2023-06-01T11:43:00+00:00,1965.48,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-06-02T13:00:00+00:00,2023-06-02T14:00:00+00:00,short,london_ny_overlap,1970.86,1952.86,1980.86,2023-06-02T17:49:00+00:00,1952.86,take_profit,17.65,,2023
volatility_compression_breakout,unguarded,2023-06-05T15:00:00+00:00,2023-06-05T16:00:00+00:00,long,london_ny_overlap,1957.51,1975.51,1947.51,2023-06-06T03:59:00+00:00,1960.86,time_exit,3.0,,2023
volatility_compression_breakout,unguarded,2023-06-07T07:00:00+00:00,2023-06-07T08:00:00+00:00,short,london,1957.49,1939.49,1967.49,2023-06-07T14:53:00+00:00,1967.49,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-06-08T13:00:00+00:00,2023-06-08T14:00:00+00:00,long,london_ny_overlap,1959.27,1977.27,1949.27,2023-06-09T01:59:00+00:00,1963.27,time_exit,3.65,,2023
volatility_compression_breakout,unguarded,2023-06-12T09:00:00+00:00,2023-06-12T10:00:00+00:00,long,london,1964.81,1982.81,1954.81,2023-06-12T14:49:00+00:00,1954.81,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-06-19T10:00:00+00:00,2023-06-19T11:00:00+00:00,short,london,1950.29,1932.29,1960.29,2023-06-19T19:29:00+00:00,1950.23,time_exit,-0.29,,2023
volatility_compression_breakout,unguarded,2023-06-21T13:00:00+00:00,2023-06-21T14:00:00+00:00,short,london_ny_overlap,1929.79,1911.79,1939.79,2023-06-22T01:59:00+00:00,1932.22,time_exit,-2.78,,2023
volatility_compression_breakout,unguarded,2023-06-22T13:00:00+00:00,2023-06-22T14:00:00+00:00,short,london_ny_overlap,1923.27,1905.27,1933.27,2023-06-23T01:59:00+00:00,1915.49,time_exit,7.43,,2023
volatility_compression_breakout,unguarded,2023-06-30T09:00:00+00:00,2023-06-30T10:00:00+00:00,short,london,1901.85,1883.85,1911.85,2023-06-30T13:42:00+00:00,1911.85,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-06-30T13:00:00+00:00,2023-06-30T14:00:00+00:00,long,london_ny_overlap,1910.88,1928.88,1900.88,2023-06-30T20:58:00+00:00,1920.02,time_exit,8.79,,2023
volatility_compression_breakout,unguarded,2023-07-03T08:00:00+00:00,2023-07-03T09:00:00+00:00,short,london,1912.1,1894.1,1922.1,2023-07-03T14:13:00+00:00,1922.1,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-07-04T07:00:00+00:00,2023-07-04T08:00:00+00:00,long,london,1927.41,1945.41,1917.41,2023-07-04T19:29:00+00:00,1925.66,time_exit,-2.1,,2023
volatility_compression_breakout,unguarded,2023-07-05T07:00:00+00:00,2023-07-05T08:00:00+00:00,short,london,1922.0,1904.0,1932.0,2023-07-05T14:17:00+00:00,1932.0,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-07-06T11:00:00+00:00,2023-07-06T12:00:00+00:00,long,london,1924.72,1942.72,1914.72,2023-07-06T13:20:00+00:00,1914.72,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-07-07T06:00:00+00:00,2023-07-07T07:00:00+00:00,long,london,1914.2,1932.2,1904.2,2023-07-07T15:38:00+00:00,1932.2,take_profit,17.65,,2023
volatility_compression_breakout,unguarded,2023-07-10T13:00:00+00:00,2023-07-10T14:00:00+00:00,short,london_ny_overlap,1913.96,1895.96,1923.96,2023-07-10T14:50:00+00:00,1923.96,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-07-11T07:00:00+00:00,2023-07-11T08:00:00+00:00,long,london,1936.13,1954.13,1926.13,2023-07-11T19:59:00+00:00,1931.86,time_exit,-4.62,,2023
volatility_compression_breakout,unguarded,2023-07-12T02:00:00+00:00,2023-07-12T03:00:00+00:00,long,asia,1937.51,1955.51,1927.51,2023-07-12T14:50:00+00:00,1955.51,take_profit,17.65,,2023
volatility_compression_breakout,unguarded,2023-07-14T07:00:00+00:00,2023-07-14T08:00:00+00:00,short,london,1956.51,1938.51,1966.51,2023-07-14T19:59:00+00:00,1959.23,time_exit,-3.07,,2023
volatility_compression_breakout,unguarded,2023-07-21T08:00:00+00:00,2023-07-21T09:00:00+00:00,short,london,1964.29,1946.29,1974.29,2023-07-21T20:58:00+00:00,1962.28,time_exit,1.66,,2023
volatility_compression_breakout,unguarded,2023-07-26T07:00:00+00:00,2023-07-26T08:00:00+00:00,long,london,1969.56,1987.56,1959.56,2023-07-26T19:59:00+00:00,1977.19,time_exit,7.28,,2023
volatility_compression_breakout,unguarded,2023-07-28T04:00:00+00:00,2023-07-28T05:00:00+00:00,long,asia,1954.22,1972.22,1944.22,2023-07-28T16:59:00+00:00,1960.92,time_exit,6.35,,2023
volatility_compression_breakout,unguarded,2023-07-31T13:00:00+00:00,2023-07-31T14:00:00+00:00,long,london_ny_overlap,1965.49,1983.49,1955.49,2023-08-01T01:59:00+00:00,1963.34,time_exit,-2.5,,2023
volatility_compression_breakout,unguarded,2023-08-04T13:00:00+00:00,2023-08-04T14:00:00+00:00,long,london_ny_overlap,1938.77,1956.77,1928.77,2023-08-04T20:58:00+00:00,1940.95,time_exit,1.83,,2023
volatility_compression_breakout,unguarded,2023-08-08T12:00:00+00:00,2023-08-08T13:00:00+00:00,short,london_ny_overlap,1928.7,1910.7,1938.7,2023-08-09T00:59:00+00:00,1925.41,time_exit,2.94,,2023
volatility_compression_breakout,unguarded,2023-08-10T13:00:00+00:00,2023-08-10T14:00:00+00:00,long,london_ny_overlap,1926.09,1944.09,1916.09,2023-08-10T15:18:00+00:00,1916.09,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-08-22T07:00:00+00:00,2023-08-22T08:00:00+00:00,long,london,1898.88,1916.88,1888.88,2023-08-22T19:59:00+00:00,1897.01,time_exit,-2.22,,2023
volatility_compression_breakout,unguarded,2023-08-24T13:00:00+00:00,2023-08-24T14:00:00+00:00,short,london_ny_overlap,1915.06,1897.06,1925.06,2023-08-25T01:59:00+00:00,1915.32,time_exit,-0.61,,2023
volatility_compression_breakout,unguarded,2023-08-25T15:00:00+00:00,2023-08-25T16:00:00+00:00,short,london_ny_overlap,1904.46,1886.46,1914.46,2023-08-25T19:30:00+00:00,1914.46,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-08-28T16:00:00+00:00,2023-08-28T17:00:00+00:00,long,new_york,1924.75,1942.75,1914.75,2023-08-29T04:59:00+00:00,1925.36,time_exit,0.26,,2023
volatility_compression_breakout,unguarded,2023-08-29T12:00:00+00:00,2023-08-29T13:00:00+00:00,short,london_ny_overlap,1917.09,1899.09,1927.09,2023-08-29T15:00:00+00:00,1927.09,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-08-30T13:00:00+00:00,2023-08-30T14:00:00+00:00,long,london_ny_overlap,1945.03,1963.03,1935.03,2023-08-31T01:59:00+00:00,1945.25,time_exit,-0.13,,2023
volatility_compression_breakout,unguarded,2023-09-04T14:00:00+00:00,2023-09-04T15:00:00+00:00,short,london_ny_overlap,1938.1,1920.1,1948.1,2023-09-05T02:59:00+00:00,1935.68,time_exit,2.07,,2023
volatility_compression_breakout,unguarded,2023-09-05T02:00:00+00:00,2023-09-05T03:00:00+00:00,short,asia,1935.69,1917.69,1945.69,2023-09-05T14:59:00+00:00,1927.65,time_exit,7.69,,2023
volatility_compression_breakout,unguarded,2023-09-06T08:00:00+00:00,2023-09-06T09:00:00+00:00,short,london,1922.83,1904.83,1932.83,2023-09-06T20:59:00+00:00,1916.6,time_exit,5.88,,2023
volatility_compression_breakout,unguarded,2023-09-07T13:00:00+00:00,2023-09-07T14:00:00+00:00,long,london_ny_overlap,1923.18,1941.18,1913.18,2023-09-08T01:59:00+00:00,1923.58,time_exit,0.05,,2023
volatility_compression_breakout,unguarded,2023-09-12T11:00:00+00:00,2023-09-12T12:00:00+00:00,short,london,1915.49,1897.49,1925.49,2023-09-12T23:59:00+00:00,1913.37,time_exit,1.77,,2023
volatility_compression_breakout,unguarded,2023-09-14T08:00:00+00:00,2023-09-14T09:00:00+00:00,short,london,1905.73,1887.73,1915.73,2023-09-14T20:59:00+00:00,1909.31,time_exit,-3.93,,2023
volatility_compression_breakout,unguarded,2023-09-20T14:00:00+00:00,2023-09-20T15:00:00+00:00,long,london_ny_overlap,1940.54,1958.54,1930.54,2023-09-20T21:12:00+00:00,1930.54,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-09-22T08:00:00+00:00,2023-09-22T09:00:00+00:00,long,london,1927.91,1945.91,1917.91,2023-09-22T20:58:00+00:00,1925.48,time_exit,-2.78,,2023
volatility_compression_breakout,unguarded,2023-09-25T15:00:00+00:00,2023-09-25T16:00:00+00:00,short,london_ny_overlap,1916.78,1898.78,1926.78,2023-09-26T03:59:00+00:00,1913.47,time_exit,2.96,,2023
volatility_compression_breakout,unguarded,2023-09-26T07:00:00+00:00,2023-09-26T08:00:00+00:00,short,london,1910.34,1892.34,1920.34,2023-09-26T19:59:00+00:00,1899.76,time_exit,10.23,,2023
volatility_compression_breakout,unguarded,2023-09-28T13:00:00+00:00,2023-09-28T14:00:00+00:00,short,london_ny_overlap,1872.27,1854.27,1882.27,2023-09-29T01:59:00+00:00,1865.16,time_exit,6.76,,2023
volatility_compression_breakout,unguarded,2023-10-06T13:00:00+00:00,2023-10-06T14:00:00+00:00,short,london_ny_overlap,1814.9,1796.9,1824.9,2023-10-06T14:31:00+00:00,1824.9,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-10-11T08:00:00+00:00,2023-10-11T09:00:00+00:00,long,london,1867.77,1885.77,1857.77,2023-10-11T20:59:00+00:00,1873.39,time_exit,5.27,,2023
volatility_compression_breakout,unguarded,2023-10-12T07:00:00+00:00,2023-10-12T08:00:00+00:00,long,london,1881.96,1899.96,1871.96,2023-10-12T15:33:00+00:00,1871.96,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-10-13T05:00:00+00:00,2023-10-13T06:00:00+00:00,long,asia,1876.08,1894.08,1866.08,2023-10-13T12:38:00+00:00,1894.08,take_profit,17.65,,2023
volatility_compression_breakout,unguarded,2023-10-17T10:00:00+00:00,2023-10-17T11:00:00+00:00,long,london,1922.79,1940.79,1912.79,2023-10-17T21:58:00+00:00,1923.1,time_exit,-0.04,,2023
volatility_compression_breakout,unguarded,2023-10-25T14:00:00+00:00,2023-10-25T15:00:00+00:00,long,london_ny_overlap,1985.11,2003.11,1975.11,2023-10-25T15:11:00+00:00,1975.11,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-10-26T13:00:00+00:00,2023-10-26T14:00:00+00:00,short,london_ny_overlap,1979.58,1961.58,1989.58,2023-10-27T01:59:00+00:00,1983.43,time_exit,-4.2,,2023
volatility_compression_breakout,unguarded,2023-10-27T11:00:00+00:00,2023-10-27T12:00:00+00:00,short,london,1980.59,1962.59,1990.59,2023-10-27T18:33:00+00:00,1990.59,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-10-31T13:00:00+00:00,2023-10-31T14:00:00+00:00,long,london_ny_overlap,2002.59,2020.59,1992.59,2023-10-31T15:12:00+00:00,1992.59,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-11-01T12:00:00+00:00,2023-11-01T13:00:00+00:00,long,london_ny_overlap,1986.56,2004.56,1976.56,2023-11-01T16:26:00+00:00,1976.56,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-11-03T12:00:00+00:00,2023-11-03T13:00:00+00:00,long,london_ny_overlap,2000.22,2018.22,1990.22,2023-11-03T13:25:00+00:00,1990.22,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-11-06T20:00:00+00:00,2023-11-06T21:00:00+00:00,short,new_york,1978.27,1960.27,1988.27,2023-11-07T08:59:00+00:00,1966.69,time_exit,11.23,,2023
volatility_compression_breakout,unguarded,2023-11-08T10:00:00+00:00,2023-11-08T11:00:00+00:00,short,london,1962.01,1944.01,1972.01,2023-11-08T21:58:00+00:00,1950.15,time_exit,11.51,,2023
volatility_compression_breakout,unguarded,2023-11-09T14:00:00+00:00,2023-11-09T15:00:00+00:00,long,london_ny_overlap,1958.12,1976.12,1948.12,2023-11-10T02:59:00+00:00,1958.2,time_exit,-0.27,,2023
volatility_compression_breakout,unguarded,2023-11-10T11:00:00+00:00,2023-11-10T12:00:00+00:00,short,london,1948.23,1930.23,1958.23,2023-11-10T21:54:00+00:00,1937.78,time_exit,10.1,,2023
volatility_compression_breakout,unguarded,2023-11-13T14:00:00+00:00,2023-11-13T15:00:00+00:00,short,london_ny_overlap,1932.65,1914.65,1942.65,2023-11-13T16:19:00+00:00,1942.65,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-11-13T16:00:00+00:00,2023-11-13T17:00:00+00:00,long,new_york,1945.8,1963.8,1935.8,2023-11-14T04:59:00+00:00,1944.69,time_exit,-1.46,,2023
volatility_compression_breakout,unguarded,2023-11-14T13:00:00+00:00,2023-11-14T14:00:00+00:00,long,london_ny_overlap,1954.28,1972.28,1944.28,2023-11-15T01:59:00+00:00,1962.61,time_exit,7.98,,2023
volatility_compression_breakout,unguarded,2023-11-15T06:00:00+00:00,2023-11-15T07:00:00+00:00,long,london,1969.65,1987.65,1959.65,2023-11-15T14:51:00+00:00,1959.65,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-11-16T06:00:00+00:00,2023-11-16T07:00:00+00:00,long,london,1966.87,1984.87,1956.87,2023-11-16T15:20:00+00:00,1984.87,take_profit,17.65,,2023
volatility_compression_breakout,unguarded,2023-11-17T08:00:00+00:00,2023-11-17T09:00:00+00:00,long,london,1988.7,2006.7,1978.7,2023-11-17T17:17:00+00:00,1978.7,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-11-21T13:00:00+00:00,2023-11-21T14:00:00+00:00,long,london_ny_overlap,1997.7,2015.7,1987.7,2023-11-22T01:59:00+00:00,1996.08,time_exit,-1.97,,2023
volatility_compression_breakout,unguarded,2023-11-22T07:00:00+00:00,2023-11-22T08:00:00+00:00,long,london,2003.7,2021.7,1993.7,2023-11-22T15:11:00+00:00,1993.7,stop_loss,-10.35,,2023
volatility_compression_breakout,unguarded,2023-11-23T16:00:00+00:00,2023-11-23T17:00:00+00:00,short,new_york,1990.57,1972.57,2000.57,2023-11-24T04:59:00+00:00,1993.72,time_exit,-3.5,,2023
volatility_compression_breakout,unguarded,2023-11-24T13:00:00+00:00,2023-11-24T14:00:00+00:00,long,london_ny_overlap,1999.69,2017.69,1989.69,2023-11-24T21:00:00+00:00,2002.25,time_exit,2.21,,2023
volatility_compression_breakout,unguarded,2023-11-27T01:00:00+00:00,2023-11-27T02:00:00+00:00,long,asia,2011.97,2029.97,2001.97,2023-11-27T13:59:00+00:00,2011.4,time_exit,-0.92,,2023
volatility_compression_breakout,unguarded,2023-11-28T13:00:00+00:00,2023-11-28T14:00:00+00:00,long,london_ny_overlap,2021.57,2039.57,2011.57,2023-11-28T16:46:00+00:00,2039.57,take_profit,17.65,,2023
