stage,promotion,decision_scope,candidate,family,side,lookback_hours,trigger,horizon_hours,raw_n,raw_mean_bps,raw_median_bps,raw_hit_rate_pct,event_clock_n,event_clock_mean_bps,event_clock_median_bps,event_clock_hit_rate_pct,round_trip_cost_bps,event_clock_cost_stressed_mean_bps,directional_h1_all_drift_bps,directional_daily_anchor_drift_bps,h1_drift_adjusted_residual_bps,daily_anchor_adjusted_residual_bps,h1_benchmark_cost_adjusted_residual_bps,pre2025_n,pre2025_mean_bps,ex2025_n,ex2025_mean_bps,y2025_n,y2025_mean_bps,first_half_n,first_half_mean_bps,second_half_n,second_half_mean_bps,leave_one_year_out_min_mean_bps,median_mfe_bps,median_mae_bps,mean_mfe_bps,mean_mae_bps,classification,year_means_json,year_counts_json,leave_one_year_out_json
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T2.5,RETURN_ZSCORE_REVERSAL,LONG,24,Long after 24H downside move with z <= -2.5,120,473,3.2050490801285316,8.95106374139365,52.85412262156448,75,-9.456951064115088,0.40774304033597275,50.66666666666667,8.0,-17.45695106411509,41.34868880772282,34.35585536444943,-50.80563987183791,-43.81280642856452,-58.80563987183791,50,18.34001122944773,58,-20.49923344361761,17,28.21671823065821,38,30.438630472199208,37,-50.43079156087032,-20.77923127370431,130.6134068943865,-132.49214518012087,164.9370050557282,-209.5564606288769,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 11.394997890408304, ""2023"": 23.5075092341293, ""2024"": 17.819451258986224, ""2025"": 28.21671823065821, ""2026"": -263.24451265027596}","{""2022"": 11, ""2023"": 17, ""2024"": 22, ""2025"": 17, ""2026"": 8}","{""2022"": -13.0408797906738, ""2023"": -19.11894804808328, ""2024"": -20.77923127370431, ""2025"": -20.49923344361761, ""2026"": 20.84604136408322}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L72_T2,RETURN_ZSCORE_REVERSAL,LONG,72,Long after 72H downside move with z <= -2,120,1082,28.764487865600035,-7.998785150181709,48.151571164510166,49,-9.74062518853725,-33.94232908536799,46.93877551020408,8.0,-17.74062518853725,41.34868880772282,34.35585536444943,-51.089313996260074,-44.096480552986684,-59.089313996260074,34,-30.24758662395289,38,-48.390659906163165,11,123.77767656326135,26,-28.24754992930175,23,11.180246257544379,-48.390659906163165,135.93844746861095,-135.45502367174998,165.3022237102226,-214.7965777251281,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -7.275942209408186, ""2023"": -48.43781827896884, ""2024"": -26.193751531733685, ""2025"": 123.77767656326135, ""2026"": -202.60678280495046}","{""2022"": 8, ""2023"": 13, ""2024"": 13, ""2025"": 11, ""2026"": 4}","{""2022"": -10.221538940562432, ""2023"": 4.233361205229711, ""2024"": -3.799218453494092, ""2025"": -48.390659906163165, ""2026"": 7.403033266255041}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERBOUGHT_REV_SHORT_RSI28_T75,RSI_REVERSAL,SHORT,28,Short when RSI28 >= 75,24,79,92.2456723073354,28.635872276733252,70.88607594936708,25,66.89710246661345,35.29684064344285,80.0,8.0,58.89710246661345,-8.502590481085887,-7.013983104031285,75.39969294769934,73.91108557064473,67.39969294769934,19,38.2620513689944,21,42.42332446233907,4,195.38443698905394,17,39.589000346585244,8,124.92681947167337,42.42332446233907,97.15049297554845,-57.62787580969375,159.6631060094123,-76.58308906485662,INSUFFICIENT_EVENTS_RESEARCH_ONLY,"{""2022"": 2.701487086696299, ""2023"": 36.63364826385407, ""2024"": 58.75633868537733, ""2025"": 195.38443698905394, ""2026"": 81.9554188491134}","{""2022"": 3, ""2023"": 10, ""2024"": 6, ""2025"": 4, ""2026"": 2}","{""2022"": 75.65105001842034, ""2023"": 87.07273860178636, ""2024"": 69.46786997647749, ""2025"": 42.42332446233907, ""2026"": 65.5876836507439}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERSOLD_REV_LONG_RSI28_T25,RSI_REVERSAL,LONG,28,Long when RSI28 <= 25,24,40,-3.1657992725477326,-51.903211219626044,32.5,9,23.430289055076504,-10.223690056258006,44.44444444444444,8.0,15.430289055076504,8.502590481085887,7.013983104031285,14.927698573990616,16.416305951045217,6.927698573990616,7,-24.84260727646007,9,23.430289055076504,0,,5,-25.68820147015405,4,84.8284022116147,-24.84260727646007,61.33209786661542,-60.64281382656134,128.72758212945016,-128.02101665693533,INSUFFICIENT_EVENTS_RESEARCH_ONLY,"{""2022"": 9.95478369334446, ""2023"": -34.598947761028676, ""2024"": -22.72862179222512, ""2026"": 192.38542621545452}","{""2022"": 1, ""2023"": 4, ""2024"": 2, ""2026"": 2}","{""2022"": 25.114727225293013, ""2023"": 69.85367850796065, ""2024"": 36.61854929716269, ""2026"": -24.84260727646007}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,SPREAD_STRESS_AFTER_12H_DOWN_REV_LONG_Z2,SPREAD_STRESS_FADE,LONG,12,Long after 12H downside move while spread_z_240h >= 2,24,0,,,,0,,,,8.0,,8.502590481085887,7.013983104031285,,,,0,,0,,0,,0,,0,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,{},{},{}
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,SPREAD_STRESS_AFTER_12H_UP_REV_SHORT_Z2,SPREAD_STRESS_FADE,SHORT,12,Short after 12H upside move while spread_z_240h >= 2,24,0,,,,0,,,,8.0,,-8.502590481085887,-7.013983104031285,,,,0,,0,,0,,0,,0,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,{},{},{}
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERBOUGHT_REV_SHORT_RSI28_T75,RSI_REVERSAL,SHORT,28,Short when RSI28 >= 75,72,79,122.58248404150791,-115.71918962296922,40.50632911392405,23,105.38537391300778,52.748827258630726,60.86956521739131,8.0,97.38537391300778,-25.002508867881488,-21.018360592288875,130.38788278088927,126.40373450529665,122.38788278088927,17,38.39308017019836,19,86.20407124582995,4,196.49656158210237,15,35.84478909692046,8,235.77397044317146,68.50802901056103,166.67326497486147,-124.26755988096284,306.29534531834236,-146.38467168726083,INSUFFICIENT_EVENTS_RESEARCH_ONLY,"{""2022"": -82.62681562664741, ""2023"": 42.09168569637897, ""2024"": 73.1851371465427, ""2025"": 196.49656158210237, ""2026"": 492.5974953886985}","{""2022"": 2, ""2023"": 9, ""2024"": 6, ""2025"": 4, ""2026"": 2}","{""2022"": 123.29129672630825, ""2023"": 146.07417348084056, ""2024"": 116.75016335999544, ""2025"": 86.20407124582995, ""2026"": 68.50802901056103}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_UPSIDE_EXTREME_REV_SHORT_L120_T2.5,RETURN_ZSCORE_REVERSAL,SHORT,120,Short after 120H upside move with z >= +2.5,72,432,-6.058451753568289,-93.54514229783395,29.629629629629626,24,19.955976559635946,-28.228460219905664,45.83333333333333,8.0,11.955976559635946,-25.002508867881488,-21.018360592288875,44.95848542751743,40.97433715192482,36.95848542751743,17,-14.383979774480665,18,57.84472020429199,6,-93.71025437433214,14,-37.126269974080174,10,99.87112170683852,-35.07779053965931,100.87456754459545,-160.4664383551807,222.04917272522138,-185.03050464539092,INSUFFICIENT_EVENTS_RESEARCH_ONLY,"{""2022"": -173.34561991635132, ""2023"": 55.35507187268782, ""2024"": -12.335205838739082, ""2025"": -93.71025437433214, ""2026"": 1285.732619843427}","{""2022"": 4, ""2023"": 9, ""2024"": 4, ""2025"": 6, ""2026"": 1}","{""2022"": 58.616295854833425, ""2023"": -1.283480628195169, ""2024"": 26.414213039310958, ""2025"": 57.84472020429199, ""2026"": -35.07779053965931}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L120_T2.5,RETURN_ZSCORE_REVERSAL,LONG,120,Long after 120H downside move with z <= -2.5,72,497,58.70690359904976,16.862104350772178,52.51509054325956,26,14.204384843243737,20.97998284115277,57.692307692307686,8.0,6.204384843243737,25.002508867881488,21.018360592288875,-10.798124024637751,-6.813975749045138,-18.79812402463775,13,-41.03885081309664,19,-2.0670774493464497,7,58.369782494559956,10,-24.772951653031395,16,38.56522015341569,-6.245829155416828,132.28157058800429,-170.0565858303965,186.5805630882245,-262.0722086703732,INSUFFICIENT_EVENTS_RESEARCH_ONLY,"{""2022"": -9.610306352140775, ""2023"": -75.31412241862195, ""2024"": -12.479942670848624, ""2025"": 58.369782494559956, ""2026"": 82.37176483877896}","{""2022"": 2, ""2023"": 6, ""2024"": 5, ""2025"": 7, ""2026"": 6}","{""2022"": 16.188942442859116, ""2023"": 41.05993702180342, ""2024"": 20.55779615612287, ""2025"": -2.0670774493464497, ""2026"": -6.245829155416828}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERSOLD_REV_LONG_RSI28_T25,RSI_REVERSAL,LONG,28,Long when RSI28 <= 25,72,40,-175.1898129750403,-252.1477503155112,25.0,8,-24.616219615210674,-36.59416737472609,50.0,8.0,-32.616219615210674,25.002508867881488,21.018360592288875,-49.61872848309216,-45.63458020749955,-57.61872848309216,6,-11.217744141593746,8,-24.616219615210674,0,,4,7.636948523522818,4,-56.86938775394418,-67.85179550965447,97.1204722096597,-219.65997445961005,223.06163332454247,-308.9809125637332,INSUFFICIENT_EVENTS_RESEARCH_ONLY,"{""2022"": -111.78142653249567, ""2023"": 47.443073542195656, ""2024"": -48.92712947182687, ""2026"": -64.81164603606146}","{""2022"": 1, ""2023"": 3, ""2024"": 2, ""2026"": 2}","{""2022"": -12.164047198455673, ""2023"": -67.85179550965447, ""2024"": -16.512582996338608, ""2026"": -11.217744141593746}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,SPREAD_STRESS_AFTER_12H_DOWN_REV_LONG_Z2,SPREAD_STRESS_FADE,LONG,12,Long after 12H downside move while spread_z_240h >= 2,72,0,,,,0,,,,8.0,,25.002508867881488,21.018360592288875,,,,0,,0,,0,,0,,0,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,{},{},{}
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,SPREAD_STRESS_AFTER_12H_UP_REV_SHORT_Z2,SPREAD_STRESS_FADE,SHORT,12,Short after 12H upside move while spread_z_240h >= 2,72,0,,,,0,,,,8.0,,-25.002508867881488,-21.018360592288875,,,,0,,0,,0,,0,,0,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,{},{},{}
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERBOUGHT_REV_SHORT_RSI28_T75,RSI_REVERSAL,SHORT,28,Short when RSI28 >= 75,120,79,44.00900415112247,-38.08524709799643,45.56962025316456,22,57.166592748386805,36.86623728410554,59.09090909090909,8.0,49.166592748386805,-41.34868880772282,-34.35585536444943,98.51528155610963,91.52244811283623,90.51528155610963,16,-20.122290566002782,18,-7.443295425101244,4,347.9110895290829,14,-5.960719663466299,8,167.63938946912972,-7.443295425101244,182.00369905710278,-138.75516586530244,362.3951207592491,-222.5634565158827,INSUFFICIENT_EVENTS_RESEARCH_ONLY,"{""2022"": -41.90215900710892, ""2023"": -12.318223381000962, ""2024"": -23.267757332303137, ""2025"": 347.9110895290829, ""2026"": 93.98866570211106}","{""2022"": 2, ""2023"": 8, ""2024"": 6, ""2025"": 4, ""2026"": 2}","{""2022"": 67.07346792393636, ""2023"": 96.87220196517981, ""2024"": 87.32947402864554, ""2025"": -7.443295425101244, ""2026"": 53.484385453014376}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_UPSIDE_EXTREME_REV_SHORT_L120_T2.5,RETURN_ZSCORE_REVERSAL,SHORT,120,Short after 120H upside move with z >= +2.5,120,432,-13.195421426433485,-107.32924116010345,28.009259259259263,22,-24.9321790803481,-76.17497872871249,40.909090909090914,8.0,-32.9321790803481,-41.34868880772282,-34.35585536444943,16.416509727374724,9.423676284101333,8.416509727374724,16,-54.66481036384911,17,-3.891627660868815,5,-96.47005390657768,13,-84.49528120150276,9,61.10341287243082,-64.61843977878448,123.97219350570587,-205.59132601130017,263.7407539476224,-236.47584212079147,INSUFFICIENT_EVENTS_RESEARCH_ONLY,"{""2022"": -95.87330620570405, ""2023"": -37.17179518525308, ""2024"": -48.44234487918625, ""2025"": -96.47005390657768, ""2026"": 808.4792955868159}","{""2022"": 4, ""2023"": 8, ""2024"": 4, ""2025"": 5, ""2026"": 1}","{""2022"": -9.16748416360234, ""2023"": -17.93811273468813, ""2024"": -19.707697791717415, ""2025"": -3.891627660868815, ""2026"": -64.61843977878448}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L120_T2.5,RETURN_ZSCORE_REVERSAL,LONG,120,Long after 120H downside move with z <= -2.5,120,485,66.24174587751752,29.54890479288652,52.78350515463918,20,23.22162378665849,48.33535244204823,55.00000000000001,8.0,15.22162378665849,41.34868880772282,34.35585536444943,-18.127065021064332,-11.134231577790942,-26.127065021064332,12,-20.61891485198466,14,-23.685588111150928,6,132.6717848815471,9,-16.64325167368179,11,55.838340072391446,-23.685588111150928,180.50168272179758,-195.37043430370383,216.38822981894174,-284.2589907783809,INSUFFICIENT_EVENTS_RESEARCH_ONLY,"{""2022"": -70.78717535923707, ""2023"": -67.90427564993175, ""2024"": 46.73375014886339, ""2025"": 132.6717848815471, ""2026"": -42.085627666148525}","{""2022"": 2, ""2023"": 5, ""2024"": 5, ""2025"": 6, ""2026"": 2}","{""2022"": 33.667045913980225, ""2023"": 53.59692359885522, ""2024"": 15.384248332590186, ""2025"": -23.685588111150928, ""2026"": 30.477985059192594}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERSOLD_REV_LONG_RSI28_T25,RSI_REVERSAL,LONG,28,Long when RSI28 <= 25,120,40,-142.8274414984059,-272.0959263709866,17.5,7,-56.28037111766452,-35.26152296196683,28.57142857142857,8.0,-64.28037111766452,41.34868880772282,34.35585536444943,-97.62905992538734,-90.63622648211395,-105.62905992538734,6,30.007454883232416,7,-56.28037111766452,0,,4,13.261254011383002,3,-149.00253795639455,-120.56728420778762,97.08912529834413,-164.85361670484644,147.84679321734075,-331.32754266654075,INSUFFICIENT_EVENTS_RESEARCH_ONLY,"{""2022"": -35.26152296196683, ""2023"": 29.43551300249963, ""2024"": 63.49985662693125, ""2026"": -574.0073271230461}","{""2022"": 1, ""2023"": 3, ""2024"": 2, ""2026"": 1}","{""2022"": -59.783512476947465, ""2023"": -120.56728420778762, ""2024"": -104.19246221550284, ""2026"": 30.007454883232416}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L72_T2.5,RETURN_ZSCORE_REVERSAL,LONG,72,Long after 72H downside move with z <= -2.5,120,458,72.16107795149497,8.920096394294807,50.87336244541485,25,-68.65563229547344,-67.730214602022,36.0,8.0,-76.65563229547344,41.34868880772282,34.35585536444943,-110.00432110319626,-103.01148765992286,-118.00432110319626,18,-102.96780374420774,20,-98.71086716579859,5,51.56530718582708,12,-59.68324795389057,13,-76.93783322616532,-98.71086716579859,107.35444272025995,-201.21111557771854,162.6919230745437,-288.42977515937514,INSUFFICIENT_EVENTS_RESEARCH_ONLY,"{""2022"": -9.643552167830194, ""2023"": -138.6838250564944, ""2024"": -139.01425088823163, ""2025"": 51.56530718582708, ""2026"": -60.39843796011634}","{""2022"": 5, ""2023"": 6, ""2024"": 7, ""2025"": 5, ""2026"": 2}","{""2022"": -83.40865232738425, ""2023"": -46.54146616041419, ""2024"": -41.293947287178604, ""2025"": -98.71086716579859, ""2026"": -69.37364919420015}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,SPREAD_STRESS_AFTER_12H_DOWN_REV_LONG_Z2,SPREAD_STRESS_FADE,LONG,12,Long after 12H downside move while spread_z_240h >= 2,120,0,,,,0,,,,8.0,,41.34868880772282,34.35585536444943,,,,0,,0,,0,,0,,0,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,{},{},{}
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,SPREAD_STRESS_AFTER_12H_UP_REV_SHORT_Z2,SPREAD_STRESS_FADE,SHORT,12,Short after 12H upside move while spread_z_240h >= 2,120,0,,,,0,,,,8.0,,-41.34868880772282,-34.35585536444943,,,,0,,0,,0,,0,,0,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,{},{},{}
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,120,Long when close is <= -2.5 sigma vs 120H rolling mean,72,544,9.902597550354578,24.313270639618743,55.69852941176471,87,45.932917460051335,27.4290149679568,59.77011494252874,8.0,37.932917460051335,25.002508867881488,21.018360592288875,20.930408592169847,24.91455686776246,12.930408592169847,58,35.0826263963851,69,21.36762194271784,18,140.09988360982973,47,24.42714845901405,40,71.20219603627015,21.36762194271784,149.0487486707437,-88.40617792181149,173.84534832647793,-136.35278763780943,STRICT_RESEARCH_WATCH_ONLY_NO_PROMOTION,"{""2022"": 17.531862058464537, ""2023"": 37.392982938128206, ""2024"": 50.201436479839245, ""2025"": 140.09988360982973, ""2026"": -50.94785608570956}","{""2022"": 19, ""2023"": 20, ""2024"": 19, ""2025"": 18, ""2026"": 11}","{""2022"": 53.868506469318234, ""2023"": 48.48215164570003, ""2024"": 44.74024302805178, ""2025"": 21.36762194271784, ""2026"": 59.955134683779896}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,48,Long near bottom 0.05 of rolling 48H range,72,814,22.4709499983701,21.405771809263065,56.14250614250614,177,41.96365943592584,34.57991108023029,61.016949152542374,8.0,33.96365943592584,25.002508867881488,21.018360592288875,16.961150568044353,20.945298843636966,8.961150568044353,124,25.750963716347307,140,26.01210204670739,37,102.32090361134702,98,29.95767321083451,79,56.85716133540624,26.01210204670739,120.25091360799101,-82.90879175967936,152.26218056287834,-124.21293437381065,STRICT_RESEARCH_WATCH_ONLY_NO_PROMOTION,"{""2022"": 14.30025827452606, ""2023"": 29.729033086200424, ""2024"": 29.372162069536596, ""2025"": 102.32090361134702, ""2026"": 28.035924106998003}","{""2022"": 31, ""2023"": 51, ""2024"": 42, ""2025"": 37, ""2026"": 16}","{""2022"": 47.837395298962775, ""2023"": 46.915770101290896, ""2024"": 45.88101417213583, ""2025"": 26.01210204670739, ""2026"": 43.34778220153358}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,Long after 24H downside move with z <= -1.5,120,2377,32.171161374185694,32.17654602991615,55.53218342448465,172,56.330612369421836,42.59367734607777,59.30232558139535,8.0,48.330612369421836,41.34868880772282,34.35585536444943,14.981923561699013,21.974757004972403,6.981923561699013,111,27.531359483418868,130,28.35918548278715,42,142.90883844710055,86,29.73927899648421,86,82.92194574235945,28.35918548278715,175.97924006844013,-120.22351786447726,224.04803251044524,-176.98827760384398,STRICT_RESEARCH_WATCH_ONLY_NO_PROMOTION,"{""2022"": 13.85454873312164, ""2023"": 16.388780996665055, ""2024"": 46.92025029750174, ""2025"": 142.90883844710055, ""2026"": 33.19543211067549}","{""2022"": 30, ""2023"": 38, ""2024"": 43, ""2025"": 42, ""2026"": 19}","{""2022"": 65.30442863061201, ""2023"": 67.65740037065137, ""2024"": 59.46739972672854, ""2025"": 28.35918548278715, ""2026"": 59.20360861070405}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_LOWER_REV_LONG_W24_K2,BOLLINGER_REVERSAL,LONG,24,Long when close is <= -2 sigma vs 24H rolling mean,120,1433,44.874462974646534,47.01416424414573,57.990230286113054,200,54.26540705334791,43.491829187271016,56.00000000000001,8.0,46.26540705334791,41.34868880772282,34.35585536444943,12.916718245625084,19.909551688898475,4.916718245625084,130,24.647955194669596,151,31.596977365420106,49,124.12118017328866,100,27.51479395999266,100,81.01602014670316,31.596977365420106,170.56434555218325,-107.56586460181461,222.1247087076702,-159.27675117299313,STRICT_RESEARCH_WATCH_ONLY_NO_PROMOTION,"{""2022"": 11.736589261190955, ""2023"": 13.04648278313905, ""2024"": 45.39497847574751, ""2025"": 124.12118017328866, ""2026"": 74.61473366054237}","{""2022"": 34, ""2023"": 48, ""2024"": 48, ""2025"": 49, ""2026"": 21}","{""2022"": 62.97612876981378, ""2023"": 67.28190945446649, ""2024"": 57.066595025221716, ""2025"": 31.596977365420106, ""2026"": 51.87805588714074}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_LOWER_REV_LONG_W24_K2,BOLLINGER_REVERSAL,LONG,24,Long when close is <= -2 sigma vs 24H rolling mean,72,1442,24.0934600147046,23.015895092645124,56.44937586685159,278,33.18082464848879,22.274546333563848,57.55395683453237,8.0,25.180824648488787,25.002508867881488,21.018360592288875,8.1783157806073,12.162464056199912,0.17831578060729925,180,23.2313547252788,211,28.358633562801735,67,48.36712791833909,142,25.76609161660204,136,40.92267825531172,28.358633562801735,124.8147784009812,-91.33371420526282,160.21125881296052,-135.33362127302055,WATCH_ONLY_BENCHMARK_RESIDUAL_NO_PROMOTION,"{""2022"": 13.518975409541703, ""2023"": 26.01422867129687, ""2024"": 28.01173436169211, ""2025"": 48.36712791833909, ""2026"": 58.129930038741364}","{""2022"": 50, ""2023"": 68, ""2024"": 62, ""2025"": 67, ""2026"": 31}","{""2022"": 37.49263369211753, ""2023"": 35.501436679198555, ""2024"": 34.66454500858783, ""2025"": 28.358633562801735, ""2026"": 30.049560409226324}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W24_Q0.1,ROLLING_RANGE_REVERSAL,LONG,24,Long near bottom 0.1 of rolling 24H range,120,1839,32.53553769948545,33.97259714119194,55.95432300163132,195,51.4633334729647,47.47388663082886,57.43589743589743,8.0,43.4633334729647,41.34868880772282,34.35585536444943,10.114644665241876,17.107478108515267,2.114644665241876,130,27.080772436114604,150,23.078893813569756,45,146.07813233761453,101,29.633109570800638,94,74.91921234656652,23.078893813569756,165.02039992716266,-102.7189293857489,204.28201144271898,-166.42139983180155,WATCH_ONLY_BENCHMARK_RESIDUAL_NO_PROMOTION,"{""2022"": 28.14236103838333, ""2023"": 20.904635547295953, ""2024"": 33.11746673303741, ""2025"": 146.07813233761453, ""2026"": -2.933317232971755}","{""2022"": 35, ""2023"": 50, ""2024"": 45, ""2025"": 45, ""2026"": 20}","{""2022"": 56.56479619302938, ""2023"": 62.000815516298765, ""2024"": 56.967093494942894, ""2025"": 23.078893813569756, ""2026"": 57.680093553643154}"
