trades,total_x4,pf_x4,median_x4,wr,dd_x4,variant,period_type,period,start_utc,end_utc
2,-60.24,0.181077,-30.12,0.5,-73.56,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_ny_only,month,2025-03,2025-03-03T14:00:00+00:00,2025-03-25T15:00:00+00:00
4,-19.52,0.877202,-18.78,0.25,-158.96,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_ny_only,month,2025-04,2025-04-03T17:00:00+00:00,2025-04-30T17:00:00+00:00
6,110.84,1.566319,-4.32,0.5,-143.6,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_ny_only,month,2025-05,2025-05-01T15:00:00+00:00,2025-05-29T15:00:00+00:00
9,121.76,1.615696,7.72,0.555556,-101.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_ny_only,month,2025-06,2025-06-09T19:00:00+00:00,2025-06-30T19:00:00+00:00
2,-36.12,0.0,-18.06,0.0,-36.12,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_ny_only,month,2025-07,2025-07-09T17:00:00+00:00,2025-07-17T19:00:00+00:00
3,33.12,999.0,11.04,1.0,0.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_ny_only,month,2025-08,2025-08-11T20:00:00+00:00,2025-08-21T15:00:00+00:00
2,9.76,1.139349,4.88,0.5,-70.04,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_ny_only,month,2025-10,2025-10-23T17:00:00+00:00,2025-10-28T17:00:00+00:00
2,-42.4,0.0,-21.2,0.0,-42.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_ny_only,month,2025-11,2025-11-05T21:00:00+00:00,2025-11-18T21:00:00+00:00
2,118.76,2.734229,59.38,0.5,-68.48,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_ny_only,month,2025-12,2025-12-30T14:00:00+00:00,2025-12-31T16:00:00+00:00
3,446.48,4.677759,144.4,0.666667,-121.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_ny_only,month,2026-02,2026-02-02T14:00:00+00:00,2026-02-16T23:00:00+00:00
2,197.92,2.630313,98.96,0.5,-121.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_ny_only,month,2026-03,2026-03-13T14:00:00+00:00,2026-03-23T14:00:00+00:00
4,-120.32,0.504448,-60.0,0.5,-121.72,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_ny_only,month,2026-04,2026-04-07T20:00:00+00:00,2026-04-28T20:00:00+00:00
6,127.28,1.448295,-16.28,0.5,-121.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_ny_only,month,2026-05,2026-05-12T14:00:00+00:00,2026-05-28T19:00:00+00:00
2,50.4,4.974763,25.2,0.5,-12.68,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_ny_only,month,2026-06,2026-06-03T14:00:00+00:00,2026-06-08T15:00:00+00:00
27,-33.76,0.924501,-7.44,0.481481,-155.6,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,year,2022,2022-05-11T18:00:00+00:00,2022-12-16T16:00:00+00:00
34,53.88,1.19716,3.44,0.529412,-156.84,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,year,2023,2023-01-27T14:00:00+00:00,2023-12-06T17:00:00+00:00
37,-379.44,0.436732,-8.76,0.243243,-467.28,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,year,2024,2024-01-08T17:00:00+00:00,2024-12-17T20:00:00+00:00
33,218.28,1.253602,-9.96,0.454545,-236.88,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,year,2025,2025-02-26T17:00:00+00:00,2025-12-31T16:00:00+00:00
16,693.2,1.886218,-5.64,0.5,-302.96,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,year,2026,2026-02-02T14:00:00+00:00,2026-06-08T15:00:00+00:00
9,-36.0,0.781977,-16.0,0.333333,-130.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,quarter,2022Q2,2022-05-11T18:00:00+00:00,2022-06-30T15:00:00+00:00
10,42.08,1.454231,0.82,0.6,-52.64,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,quarter,2022Q3,2022-07-03T23:00:00+00:00,2022-09-26T16:00:00+00:00
8,-39.84,0.789652,0.24,0.5,-155.6,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,quarter,2022Q4,2022-10-11T14:00:00+00:00,2022-12-16T16:00:00+00:00
7,-52.08,0.549169,-8.76,0.285714,-115.52,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,quarter,2023Q1,2023-01-27T14:00:00+00:00,2023-03-28T15:00:00+00:00
12,55.24,1.611062,4.6,0.583333,-41.32,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,quarter,2023Q2,2023-04-11T19:00:00+00:00,2023-06-29T17:00:00+00:00
9,50.48,2.098346,10.16,0.666667,-31.88,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,quarter,2023Q3,2023-07-28T14:00:00+00:00,2023-09-25T15:00:00+00:00
6,0.24,1.011215,1.7,0.5,-21.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,quarter,2023Q4,2023-11-01T14:00:00+00:00,2023-12-06T17:00:00+00:00
11,-162.12,0.121396,-7.12,0.181818,-162.12,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,quarter,2024Q1,2024-01-08T17:00:00+00:00,2024-03-20T15:00:00+00:00
10,-187.48,0.167348,-13.78,0.2,-216.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,quarter,2024Q2,2024-04-23T16:00:00+00:00,2024-06-24T21:00:00+00:00
4,-87.76,0.0,-20.0,0.0,-87.76,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,quarter,2024Q3,2024-07-23T14:00:00+00:00,2024-09-04T14:00:00+00:00
12,57.92,1.328717,-3.18,0.416667,-105.88,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,quarter,2024Q4,2024-10-03T17:00:00+00:00,2024-12-17T20:00:00+00:00
3,-77.92,0.145989,-17.68,0.333333,-91.24,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,quarter,2025Q1,2025-02-26T17:00:00+00:00,2025-03-25T15:00:00+00:00
19,213.08,1.385707,-9.96,0.473684,-158.96,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,quarter,2025Q2,2025-04-03T17:00:00+00:00,2025-06-30T19:00:00+00:00
5,-3.0,0.916944,1.64,0.6,-36.12,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,quarter,2025Q3,2025-07-09T17:00:00+00:00,2025-08-21T15:00:00+00:00
6,86.12,1.476011,-21.2,0.333333,-112.44,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,quarter,2025Q4,2025-10-23T17:00:00+00:00,2025-12-31T16:00:00+00:00
5,644.4,3.654036,144.4,0.6,-121.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,quarter,2026Q1,2026-02-02T14:00:00+00:00,2026-03-23T14:00:00+00:00
11,48.8,1.090471,-12.68,0.454545,-181.56,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,quarter,2026Q2,2026-04-07T20:00:00+00:00,2026-06-08T15:00:00+00:00
3,-106.96,0.0,-21.72,0.0,-106.96,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2022-05,2022-05-11T18:00:00+00:00,2022-05-26T16:00:00+00:00
6,70.96,2.220083,9.14,0.5,-34.72,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2022-06,2022-06-01T16:00:00+00:00,2022-06-30T15:00:00+00:00
4,-35.24,0.427922,-4.04,0.5,-52.64,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2022-07,2022-07-03T23:00:00+00:00,2022-07-21T15:00:00+00:00
3,43.0,999.0,4.88,1.0,0.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2022-08,2022-08-22T17:00:00+00:00,2022-08-31T17:00:00+00:00
3,34.32,2.10567,-9.28,0.333333,-31.04,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2022-09,2022-09-16T17:00:00+00:00,2022-09-26T16:00:00+00:00
5,-8.4,0.936537,11.44,0.6,-121.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2022-10,2022-10-11T14:00:00+00:00,2022-10-21T16:00:00+00:00
1,-34.2,0.0,-34.2,0.0,-34.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2022-11,2022-11-03T20:00:00+00:00,2022-11-03T20:00:00+00:00
2,2.76,1.120841,1.38,0.5,-22.84,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2022-12,2022-12-06T14:00:00+00:00,2022-12-16T16:00:00+00:00
1,6.56,999.0,6.56,1.0,0.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2023-01,2023-01-27T14:00:00+00:00,2023-01-27T14:00:00+00:00
4,-3.52,0.941722,-5.16,0.25,-60.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2023-02,2023-02-16T20:00:00+00:00,2023-02-27T16:00:00+00:00
2,-55.12,0.0,-27.56,0.0,-55.12,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2023-03,2023-03-09T16:00:00+00:00,2023-03-28T15:00:00+00:00
3,-41.32,0.185973,-12.84,0.333333,-41.32,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2023-04,2023-04-11T19:00:00+00:00,2023-04-19T17:00:00+00:00
5,32.52,1.83642,14.44,0.6,-38.88,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2023-05,2023-05-01T15:00:00+00:00,2023-05-29T15:00:00+00:00
4,64.04,85.263158,4.6,0.75,-0.76,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2023-06,2023-06-14T15:00:00+00:00,2023-06-29T17:00:00+00:00
2,-11.24,0.330952,-5.62,0.5,-16.8,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2023-07,2023-07-28T14:00:00+00:00,2023-07-31T16:00:00+00:00
2,-0.48,0.976744,-0.24,0.5,-20.64,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2023-08,2023-08-04T16:00:00+00:00,2023-08-15T17:00:00+00:00
5,62.2,8.300469,12.04,0.8,-8.52,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2023-09,2023-09-12T21:00:00+00:00,2023-09-25T15:00:00+00:00
5,-3.92,0.816822,-0.76,0.4,-21.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2023-11,2023-11-01T14:00:00+00:00,2023-11-14T16:00:00+00:00
1,4.16,999.0,4.16,1.0,0.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2023-12,2023-12-06T17:00:00+00:00,2023-12-06T17:00:00+00:00
3,-26.04,0.0,-10.28,0.0,-26.04,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2024-01,2024-01-08T17:00:00+00:00,2024-01-25T16:00:00+00:00
5,5.84,1.352657,-3.12,0.4,-10.24,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2024-02,2024-02-02T21:00:00+00:00,2024-02-15T15:00:00+00:00
3,-141.92,0.0,-10.52,0.0,-141.92,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2024-03,2024-03-14T22:00:00+00:00,2024-03-20T15:00:00+00:00
1,-6.8,0.0,-6.8,0.0,-6.8,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2024-04,2024-04-23T16:00:00+00:00,2024-04-23T16:00:00+00:00
4,-95.84,0.085496,-10.0,0.25,-103.04,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2024-05,2024-05-01T18:00:00+00:00,2024-05-30T16:00:00+00:00
5,-84.84,0.252906,-19.96,0.2,-113.56,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2024-06,2024-06-03T15:00:00+00:00,2024-06-24T21:00:00+00:00
1,-8.76,0.0,-8.76,0.0,-8.76,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2024-07,2024-07-23T14:00:00+00:00,2024-07-23T14:00:00+00:00
2,-50.6,0.0,-25.3,0.0,-50.6,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2024-08,2024-08-05T20:00:00+00:00,2024-08-23T14:00:00+00:00
1,-28.4,0.0,-28.4,0.0,-28.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2024-09,2024-09-04T14:00:00+00:00,2024-09-04T14:00:00+00:00
5,10.36,1.087176,-12.48,0.4,-88.92,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2024-10,2024-10-03T17:00:00+00:00,2024-10-25T15:00:00+00:00
6,49.56,1.895231,10.88,0.5,-43.08,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2024-11,2024-11-04T15:00:00+00:00,2024-11-26T14:00:00+00:00
1,-2.0,0.0,-2.0,0.0,-2.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2024-12,2024-12-17T20:00:00+00:00,2024-12-17T20:00:00+00:00
1,-17.68,0.0,-17.68,0.0,-17.68,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2025-02,2025-02-26T17:00:00+00:00,2025-02-26T17:00:00+00:00
2,-60.24,0.181077,-30.12,0.5,-73.56,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2025-03,2025-03-03T14:00:00+00:00,2025-03-25T15:00:00+00:00
4,-19.52,0.877202,-18.78,0.25,-158.96,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2025-04,2025-04-03T17:00:00+00:00,2025-04-30T17:00:00+00:00
6,110.84,1.566319,-4.32,0.5,-143.6,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2025-05,2025-05-01T15:00:00+00:00,2025-05-29T15:00:00+00:00
9,121.76,1.615696,7.72,0.555556,-101.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2025-06,2025-06-09T19:00:00+00:00,2025-06-30T19:00:00+00:00
2,-36.12,0.0,-18.06,0.0,-36.12,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2025-07,2025-07-09T17:00:00+00:00,2025-07-17T19:00:00+00:00
3,33.12,999.0,11.04,1.0,0.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2025-08,2025-08-11T20:00:00+00:00,2025-08-21T15:00:00+00:00
2,9.76,1.139349,4.88,0.5,-70.04,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2025-10,2025-10-23T17:00:00+00:00,2025-10-28T17:00:00+00:00
2,-42.4,0.0,-21.2,0.0,-42.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2025-11,2025-11-05T21:00:00+00:00,2025-11-18T21:00:00+00:00
2,118.76,2.734229,59.38,0.5,-68.48,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2025-12,2025-12-30T14:00:00+00:00,2025-12-31T16:00:00+00:00
3,446.48,4.677759,144.4,0.666667,-121.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2026-02,2026-02-02T14:00:00+00:00,2026-02-16T23:00:00+00:00
2,197.92,2.630313,98.96,0.5,-121.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2026-03,2026-03-13T14:00:00+00:00,2026-03-23T14:00:00+00:00
4,-120.32,0.504448,-60.0,0.5,-121.72,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2026-04,2026-04-07T20:00:00+00:00,2026-04-28T20:00:00+00:00
5,118.72,1.418146,-41.12,0.4,-121.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2026-05,2026-05-12T14:00:00+00:00,2026-05-28T15:00:00+00:00
2,50.4,4.974763,25.2,0.5,-12.68,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,month,2026-06,2026-06-03T14:00:00+00:00,2026-06-08T15:00:00+00:00
39,-288.56,0.534461,-7.28,0.358974,-314.72,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,year,2022,2022-05-11T13:00:00+00:00,2022-12-27T08:00:00+00:00
72,-114.84,0.828699,1.56,0.527778,-202.48,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,year,2023,2023-01-27T10:00:00+00:00,2023-12-19T10:00:00+00:00
59,-131.44,0.873157,-2.56,0.457627,-488.76,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,year,2024,2024-01-04T11:00:00+00:00,2024-12-31T10:00:00+00:00
62,454.08,1.304973,2.54,0.516129,-417.64,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,year,2025,2025-01-28T11:00:00+00:00,2025-12-31T16:00:00+00:00
28,455.44,1.470768,3.26,0.5,-220.92,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,year,2026,2026-02-02T11:00:00+00:00,2026-06-08T15:00:00+00:00
12,4.64,1.033741,-2.32,0.5,-95.08,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,quarter,2022Q2,2022-05-11T13:00:00+00:00,2022-06-30T15:00:00+00:00
16,-91.72,0.623296,-7.06,0.375,-171.88,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,quarter,2022Q3,2022-07-03T23:00:00+00:00,2022-09-27T08:00:00+00:00
11,-201.48,0.156423,-18.08,0.181818,-201.48,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,quarter,2022Q4,2022-10-11T14:00:00+00:00,2022-12-27T08:00:00+00:00
13,-133.88,0.390679,-9.44,0.384615,-172.96,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,quarter,2023Q1,2023-01-27T10:00:00+00:00,2023-03-29T13:00:00+00:00
22,-34.16,0.813537,2.88,0.545455,-61.56,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,quarter,2023Q2,2023-04-10T23:00:00+00:00,2023-06-29T17:00:00+00:00
22,80.68,1.800715,3.3,0.636364,-23.4,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,quarter,2023Q3,2023-07-07T08:00:00+00:00,2023-09-29T10:00:00+00:00
15,-27.48,0.835173,-2.8,0.466667,-103.68,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,quarter,2023Q4,2023-10-03T12:00:00+00:00,2023-12-19T10:00:00+00:00
16,-128.8,0.428875,-2.8,0.375,-185.88,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,quarter,2024Q1,2024-01-04T11:00:00+00:00,2024-03-20T15:00:00+00:00
13,-112.92,0.4496,-11.36,0.384615,-173.28,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,quarter,2024Q2,2024-04-23T16:00:00+00:00,2024-06-24T21:00:00+00:00
8,-97.68,0.512672,-27.86,0.25,-143.32,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,quarter,2024Q3,2024-07-22T23:00:00+00:00,2024-09-04T14:00:00+00:00
22,207.96,1.513329,6.82,0.636364,-143.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,quarter,2024Q4,2024-10-01T13:00:00+00:00,2024-12-31T10:00:00+00:00
7,-97.28,0.324444,-15.08,0.142857,-97.28,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,quarter,2025Q1,2025-01-28T11:00:00+00:00,2025-03-25T12:00:00+00:00
28,128.6,1.191791,17.74,0.607143,-248.36,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,quarter,2025Q2,2025-04-24T11:00:00+00:00,2025-06-30T19:00:00+00:00
11,-18.36,0.899562,-17.64,0.363636,-92.8,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,quarter,2025Q3,2025-07-09T17:00:00+00:00,2025-09-19T12:00:00+00:00
16,441.12,1.897315,26.08,0.625,-417.64,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,quarter,2025Q4,2025-10-22T09:00:00+00:00,2025-12-31T16:00:00+00:00
11,452.96,2.168869,32.68,0.545455,-136.48,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,quarter,2026Q1,2026-02-02T11:00:00+00:00,2026-03-24T12:00:00+00:00
17,2.48,1.004276,-6.96,0.470588,-220.92,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,quarter,2026Q2,2026-04-07T11:00:00+00:00,2026-06-08T15:00:00+00:00
4,-54.16,0.175396,-15.16,0.25,-54.16,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,month,2022-05,2022-05-11T13:00:00+00:00,2022-05-26T16:00:00+00:00
8,58.8,1.818486,9.5,0.625,-40.92,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,month,2022-06,2022-06-01T16:00:00+00:00,2022-06-30T15:00:00+00:00
6,-53.04,0.351906,-7.08,0.333333,-74.56,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,month,2022-07,2022-07-03T23:00:00+00:00,2022-07-21T15:00:00+00:00
3,-13.88,0.736522,5.88,0.666667,-52.68,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,month,2022-08,2022-08-22T17:00:00+00:00,2022-08-31T17:00:00+00:00
7,-24.8,0.772394,-7.24,0.285714,-101.72,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,month,2022-09,2022-09-01T08:00:00+00:00,2022-09-27T08:00:00+00:00
5,-169.56,0.0,-45.8,0.0,-169.56,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,month,2022-10,2022-10-11T14:00:00+00:00,2022-10-21T12:00:00+00:00
3,-18.36,0.384718,-0.52,0.333333,-29.84,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,month,2022-11,2022-11-01T08:00:00+00:00,2022-11-22T11:00:00+00:00
3,-13.56,0.656187,-18.08,0.333333,-39.44,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,month,2022-12,2022-12-06T14:00:00+00:00,2022-12-27T08:00:00+00:00
2,-7.04,0.509749,-3.52,0.5,-14.36,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,month,2023-01,2023-01-27T10:00:00+00:00,2023-01-27T20:00:00+00:00
6,-40.48,0.598731,-2.4,0.5,-68.48,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,month,2023-02,2023-02-06T08:00:00+00:00,2023-02-27T16:00:00+00:00
5,-86.36,0.17343,-15.4,0.2,-104.48,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,month,2023-03,2023-03-08T09:00:00+00:00,2023-03-29T13:00:00+00:00
9,-36.0,0.564165,-2.24,0.333333,-45.48,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,month,2023-04,2023-04-10T23:00:00+00:00,2023-04-24T21:00:00+00:00
7,7.68,1.141907,2.6,0.571429,-48.72,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,month,2023-05,2023-05-01T15:00:00+00:00,2023-05-29T08:00:00+00:00
